onset	duration	sample	value	key	prompt_text
1.4395	15.349	2879	prompt	n/a	the quick brown fox jumps over a lazy dog\n
6.8135	0.012	13627	keystroke_t	t	n/a
6.8555	0.09	13711	keystroke_h	h	n/a
6.961	0.0595	13922	keystroke_e	e	n/a
7.0065	0.1195	14013	keystroke_Key.space	Key.space	n/a
8.4605	0.045	16921	keystroke_q	q	n/a
8.5215	0.074	17043	keystroke_u	u	n/a
8.6705	0.0905	17341	keystroke_i	i	n/a
8.8215	0.074	17643	keystroke_c	c	n/a
8.8815	0.089	17763	keystroke_k	k	n/a
9.0005	0.1055	18001	keystroke_Key.space	Key.space	n/a
9.1655	0.106	18331	keystroke_b	b	n/a
9.316	0.0755	18632	keystroke_r	r	n/a
9.4365	0.075	18873	keystroke_o	o	n/a
9.5855	0.06	19171	keystroke_w	w	n/a
9.6905	0.135	19381	keystroke_n	n	n/a
9.781	0.1195	19562	keystroke_Key.space	Key.space	n/a
10.2455	0.061	20491	keystroke_j	j	n/a
10.3965	0.074	20793	keystroke_u	u	n/a
10.5605	0.076	21121	keystroke_m	m	n/a
10.86	0.0755	21720	keystroke_s	s	n/a
10.9505	0.0455	21901	keystroke_Key.space	Key.space	n/a
11.4155	0.045	22831	keystroke_Key.backspace	Key.backspace	n/a
11.5515	0.06	23103	keystroke_Key.backspace	Key.backspace	n/a
12.061	0.06	24122	keystroke_p	p	n/a
12.196	0.0605	24392	keystroke_s	s	n/a
12.226	0.09	24452	keystroke_Key.space	Key.space	n/a
12.4205	0.061	24841	keystroke_o	o	n/a
12.6755	0.0755	25351	keystroke_v	v	n/a
12.766	0.061	25532	keystroke_e	e	n/a
12.8865	0.104	25773	keystroke_r	r	n/a
12.9755	0.0755	25951	keystroke_Key.space	Key.space	n/a
13.111	0.0905	26222	keystroke_a	a	n/a
13.1865	0.075	26373	keystroke_Key.space	Key.space	n/a
13.351	0.0745	26702	keystroke_l	l	n/a
13.4715	0.09	26943	keystroke_a	a	n/a
13.681	0.0905	27362	keystroke_z	z	n/a
13.981	0.0755	27962	keystroke_y	y	n/a
14.1455	0.105	28291	keystroke_Key.space	Key.space	n/a
14.791	0.0155	29582	keystroke_g	g	n/a
15.166	0.0745	30332	keystroke_=	=	n/a
15.556	0.0445	31112	keystroke_Key.backspace	Key.backspace	n/a
15.6755	0.075	31351	keystroke_Key.backspace	Key.backspace	n/a
15.886	0.075	31772	keystroke_d	d	n/a
15.9755	0.0905	31951	keystroke_o	o	n/a
16.126	0.0755	32252	keystroke_g	g	n/a
16.711	0.0745	33422	keystroke_Key.enter	Key.enter	n/a
16.804	12.989	33608	prompt	n/a	weblog houston listen approve\n
17.9705	0.09	35941	keystroke_w	w	n/a
18.1815	0.0585	36363	keystroke_e	e	n/a
18.2555	0.105	36511	keystroke_b	b	n/a
18.5115	0.06	37023	keystroke_l	l	n/a
18.6755	0.06	37351	keystroke_o	o	n/a
18.7515	0.0745	37503	keystroke_g	g	n/a
18.9155	0.09	37831	keystroke_Key.space	Key.space	n/a
19.126	0.0905	38252	keystroke_h	h	n/a
19.351	0.0605	38702	keystroke_o	o	n/a
19.5315	0.059	39063	keystroke_u	u	n/a
19.6205	0.0755	39241	keystroke_s	s	n/a
19.861	0.0595	39722	keystroke_t	t	n/a
19.9805	0.15	39961	keystroke_o	o	n/a
20.071	0.1195	40142	keystroke_n	n	n/a
20.2655	0.12	40531	keystroke_Key.space	Key.space	n/a
20.4755	0.076	40951	keystroke_l	l	n/a
20.836	0.09	41672	keystroke_l	l	n/a
21.031	0.0745	42062	keystroke_i	i	n/a
21.1205	0.075	42241	keystroke_s	s	n/a
21.3765	0.0445	42753	keystroke_t	t	n/a
21.5855	0.06	43171	keystroke_e	e	n/a
21.7355	0.151	43471	keystroke_n	n	n/a
21.796	0.1495	43592	keystroke_Key.space	Key.space	n/a
22.1555	0.06	44311	keystroke_Key.backspace	Key.backspace	n/a
22.306	0.0755	44612	keystroke_Key.backspace	Key.backspace	n/a
22.5005	0.045	45001	keystroke_Key.backspace	Key.backspace	n/a
22.6365	0.075	45273	keystroke_Key.backspace	Key.backspace	n/a
22.8005	0.046	45601	keystroke_Key.backspace	Key.backspace	n/a
22.9365	0.059	45873	keystroke_Key.backspace	Key.backspace	n/a
23.1005	0.015	46201	keystroke_Key.backspace	Key.backspace	n/a
23.235	0.0455	46470	keystroke_Key.backspace	Key.backspace	n/a
23.401	0.045	46802	keystroke_Key.backspace	Key.backspace	n/a
23.5665	0.0595	47133	keystroke_Key.backspace	Key.backspace	n/a
26.178	0.001	52356	keystroke_n	n	n/a
26.281	0.089	52562	keystroke_Key.space	Key.space	n/a
26.6565	0.0745	53313	keystroke_l	l	n/a
26.8665	0.044	53733	keystroke_i	i	n/a
26.9415	0.074	53883	keystroke_s	s	n/a
27.1665	0.06	54333	keystroke_t	t	n/a
27.376	0.045	54752	keystroke_e	e	n/a
27.496	0.135	54992	keystroke_n	n	n/a
27.586	0.12	55172	keystroke_Key.space	Key.space	n/a
27.901	0.09	55802	keystroke_a	a	n/a
28.126	0.0305	56252	keystroke_p	p	n/a
28.261	0.075	56522	keystroke_p	p	n/a
28.516	0.075	57032	keystroke_r	r	n/a
28.666	0.09	57332	keystroke_o	o	n/a
28.936	0.09	57872	keystroke_v	v	n/a
29.041	0.0745	58082	keystroke_e	e	n/a
29.551	0.09	59102	keystroke_d	d	n/a
29.701	0.09	59402	keystroke_Key.enter	Key.enter	n/a
29.7975	7.81	59595	prompt	n/a	weights transmission trustee instance\n
30.496	0.075	60992	keystroke_w	w	n/a
30.691	0.074	61382	keystroke_e	e	n/a
30.8415	0.0745	61683	keystroke_i	i	n/a
30.991	0.075	61982	keystroke_g	g	n/a
31.0955	0.0605	62191	keystroke_h	h	n/a
31.1855	0.061	62371	keystroke_t	t	n/a
31.41	0.045	62820	keystroke_s	s	n/a
31.5305	0.0905	63061	keystroke_Key.space	Key.space	n/a
31.891	0.09	63782	keystroke_t	t	n/a
32.0865	0.0745	64173	keystroke_r	r	n/a
32.2965	0.0735	64593	keystroke_a	a	n/a
32.401	0.0905	64802	keystroke_n	n	n/a
32.551	0.0605	65102	keystroke_s	s	n/a
32.626	0.09	65252	keystroke_m	m	n/a
32.836	0.06	65672	keystroke_i	i	n/a
32.956	0.0445	65912	keystroke_s	s	n/a
33.091	0.0895	66182	keystroke_s	s	n/a
33.211	0.0595	66422	keystroke_i	i	n/a
33.3905	0.1505	66781	keystroke_o	o	n/a
33.4655	0.1355	66931	keystroke_n	n	n/a
33.6605	0.1205	67321	keystroke_Key.space	Key.space	n/a
33.946	0.09	67892	keystroke_t	t	n/a
34.096	0.105	68192	keystroke_r	r	n/a
34.2315	0.075	68463	keystroke_u	u	n/a
34.3365	0.1055	68673	keystroke_s	s	n/a
34.456	0.075	68912	keystroke_t	t	n/a
34.576	0.075	69152	keystroke_e	e	n/a
34.7565	0.1045	69513	keystroke_e	e	n/a
34.875	0.061	69750	keystroke_Key.space	Key.space	n/a
35.072	0.044	70144	keystroke_l	l	n/a
35.4605	0.0905	70921	keystroke_Key.backspace	Key.backspace	n/a
35.776	0.105	71552	keystroke_i	i	n/a
35.836	0.12	71672	keystroke_n	n	n/a
35.971	0.0755	71942	keystroke_s	s	n/a
36.1205	0.076	72241	keystroke_t	t	n/a
36.211	0.09	72422	keystroke_a	a	n/a
36.3915	0.074	72783	keystroke_n	n	n/a
36.5105	0.075	73021	keystroke_c	c	n/a
37.261	0.0755	74522	keystroke_e	e	n/a
37.4275	0.0885	74855	keystroke_s	s	n/a
37.531	0.075	75062	keystroke_Key.enter	Key.enter	n/a
37.612	15.4305	75224	prompt	n/a	gordon needed notifications lower\n
38.506	0.0745	77012	keystroke_g	g	n/a
38.6255	0.075	77251	keystroke_o	o	n/a
38.7155	0.075	77431	keystroke_r	r	n/a
38.911	0.075	77822	keystroke_d	d	n/a
39.015	0.1355	78030	keystroke_o	o	n/a
39.0605	0.12	78121	keystroke_n	n	n/a
39.256	0.1195	78512	keystroke_Key.space	Key.space	n/a
39.4955	0.0755	78991	keystroke_n	n	n/a
39.616	0.06	79232	keystroke_e	e	n/a
39.781	0.09	79562	keystroke_e	e	n/a
40.0055	0.0905	80011	keystroke_d	d	n/a
40.231	0.0745	80462	keystroke_e	e	n/a
40.3955	0.09	80791	keystroke_d	d	n/a
40.5005	0.0905	81001	keystroke_Key.space	Key.space	n/a
40.891	0.105	81782	keystroke_n	n	n/a
41.041	0.12	82082	keystroke_o	o	n/a
41.191	0.09	82382	keystroke_t	t	n/a
