onset	duration	sample	value	key	prompt_text
8.112	13.6735	16224	prompt	n/a	the quick brown fox jumps over a lazy dog\n
11.149	0.001	22298	keystroke_t	t	n/a
11.192	0.075	22384	keystroke_h	h	n/a
11.252	0.09	22504	keystroke_e	e	n/a
11.357	0.09	22714	keystroke_Key.space	Key.space	n/a
11.492	0.105	22984	keystroke_q	q	n/a
11.597	0.09	23194	keystroke_u	u	n/a
11.957	0.075	23914	keystroke_c	c	n/a
12.347	0.045	24694	keystroke_Key.backspace	Key.backspace	n/a
12.422	0.03	24844	keystroke_Key.backspace	Key.backspace	n/a
12.572	0.09	25144	keystroke_i	i	n/a
12.872	0.06	25744	keystroke_Key.backspace	Key.backspace	n/a
13.307	0.075	26614	keystroke_u	u	n/a
13.457	0.075	26914	keystroke_i	i	n/a
13.562	0.09	27124	keystroke_c	c	n/a
13.667	0.09	27334	keystroke_k	k	n/a
13.772	0.089	27544	keystroke_Key.space	Key.space	n/a
13.937	0.06	27874	keystroke_b	b	n/a
14.042	0.09	28084	keystroke_o	o	n/a
14.357	0.06	28714	keystroke_w	w	n/a
14.537	0.06	29074	keystroke_Key.backspace	Key.backspace	n/a
14.642	0.105	29284	keystroke_Key.backspace	Key.backspace	n/a
14.732	0.06	29464	keystroke_r	r	n/a
14.942	0.075	29884	keystroke_w	w	n/a
15.242	0.09	30484	keystroke_Key.backspace	Key.backspace	n/a
15.437	0.075	30874	keystroke_o	o	n/a
15.542	0.075	31084	keystroke_w	w	n/a
15.632	0.09	31264	keystroke_n	n	n/a
15.782	0.09	31564	keystroke_Key.space	Key.space	n/a
16.037	0.09	32074	keystroke_c	c	n/a
16.3825	0.104	32765	keystroke_Key.backspace	Key.backspace	n/a
16.6675	0.074	33335	keystroke_o	o	n/a
16.9075	0.074	33815	keystroke_Key.backspace	Key.backspace	n/a
16.9675	0.06	33935	keystroke_f	f	n/a
17.0425	0.089	34085	keystroke_o	o	n/a
17.1915	0.106	34383	keystroke_x	x	n/a
17.3265	0.091	34653	keystroke_Key.space	Key.space	n/a
17.5825	0.105	35165	keystroke_j	j	n/a
17.7925	0.119	35585	keystroke_u	u	n/a
17.9575	0.105	35915	keystroke_m	m	n/a
18.167	0.075	36334	keystroke_p	p	n/a
18.257	0.1505	36514	keystroke_s	s	n/a
18.5575	0.09	37115	keystroke_o	o	n/a
18.9175	0.09	37835	keystroke_Key.backspace	Key.backspace	n/a
19.0375	0.09	38075	keystroke_Key.space	Key.space	n/a
19.1125	0.105	38225	keystroke_o	o	n/a
19.2325	0.06	38465	keystroke_v	v	n/a
19.3675	0.12	38735	keystroke_e	e	n/a
19.4575	0.075	38915	keystroke_r	r	n/a
19.5625	0.075	39125	keystroke_Key.space	Key.space	n/a
19.6675	0.075	39335	keystroke_a	a	n/a
19.7575	0.09	39515	keystroke_Key.space	Key.space	n/a
19.9975	0.075	39995	keystroke_l	l	n/a
20.0125	0.03	40025	keystroke_k	k	n/a
20.0575	0.15	40115	keystroke_a	a	n/a
20.1625	0.135	40325	keystroke_z	z	n/a
20.4475	0.075	40895	keystroke_Key.backspace	Key.backspace	n/a
