onset	duration	sample	value	key	prompt_text
1.9185	15.0465	3837	prompt	n/a	the quick brown fox jumps over a lazy dog\n
3.494	0.104	6988	keystroke_t	t	n/a
3.606	0.072	7212	keystroke_h	h	n/a
3.702	0.08	7404	keystroke_e	e	n/a
3.813	0.08	7626	keystroke_Key.space	Key.space	n/a
4.253	0.128	8506	keystroke_q	q	n/a
4.421	0.08	8842	keystroke_u	u	n/a
4.597	0.088	9194	keystroke_i	i	n/a
4.717	0.08	9434	keystroke_c	c	n/a
4.829	0.08	9658	keystroke_k	k	n/a
5.6295	0.104	11259	keystroke_Key.space	Key.space	n/a
5.8695	0.07	11739	keystroke_b	b	n/a
6.0915	0.096	12183	keystroke_r	r	n/a
6.2355	0.08	12471	keystroke_o	o	n/a
6.3235	0.0895	12647	keystroke_w	w	n/a
6.4575	0.072	12915	keystroke_n	n	n/a
6.6255	0.096	13251	keystroke_Key.space	Key.space	n/a
7.2095	0.088	14419	keystroke_f	f	n/a
7.3215	0.111	14643	keystroke_o	o	n/a
7.5045	0.08	15009	keystroke_z	z	n/a
8.1525	0.064	16305	keystroke_Key.backspace	Key.backspace	n/a
8.2645	0.08	16529	keystroke_x	x	n/a
8.4005	0.104	16801	keystroke_Key.space	Key.space	n/a
8.6805	0.064	17361	keystroke_j	j	n/a
8.8245	0.056	17649	keystroke_u	u	n/a
8.9925	0.064	17985	keystroke_m	m	n/a
9.1125	0.072	18225	keystroke_p	p	n/a
9.2165	0.088	18433	keystroke_s	s	n/a
12.8175	0.136	25635	keystroke_Key.space	Key.space	n/a
13.2335	0.08	26467	keystroke_o	o	n/a
13.3775	0.0555	26755	keystroke_v	v	n/a
13.481	0.08	26962	keystroke_e	e	n/a
13.609	0.088	27218	keystroke_r	r	n/a
13.681	0.0805	27362	keystroke_Key.space	Key.space	n/a
13.801	0.0645	27602	keystroke_t	t	n/a
13.8885	0.073	27777	keystroke_h	h	n/a
13.953	0.0715	27906	keystroke_e	e	n/a
14.0485	0.0805	28097	keystroke_Key.space	Key.space	n/a
14.201	0.072	28402	keystroke_l	l	n/a
14.3045	0.088	28609	keystroke_a	a	n/a
14.6405	0.12	29281	keystroke_z	z	n/a
14.9445	0.072	29889	keystroke_y	y	n/a
15.0565	0.096	30113	keystroke_Key.space	Key.space	n/a
15.5455	0.087	31091	keystroke_d	d	n/a
15.6495	0.087	31299	keystroke_o	o	n/a
15.7925	0.064	31585	keystroke_g	g	n/a
16.8495	0.111	33699	keystroke_Key.enter	Key.enter	n/a
16.971	7.7685	33942	prompt	n/a	ourselves placement harris went\n
17.8565	0.0805	35713	keystroke_o	o	n/a
18.017	0.072	36034	keystroke_u	u	n/a
18.201	0.08	36402	keystroke_t	t	n/a
18.793	0.064	37586	keystroke_Key.backspace	Key.backspace	n/a
18.8725	0.088	37745	keystroke_r	r	n/a
19.225	0.088	38450	keystroke_s	s	n/a
19.569	0.104	39138	keystroke_e	e	n/a
19.873	0.112	39746	keystroke_l	l	n/a
20.0815	0.104	40163	keystroke_v	v	n/a
20.3125	0.097	40625	keystroke_e	e	n/a
20.6095	0.087	41219	keystroke_s	s	n/a
20.7285	0.096	41457	keystroke_Key.space	Key.space	n/a
20.9045	0.08	41809	keystroke_p	p	n/a
21.0645	0.081	42129	keystroke_l	l	n/a
21.1855	0.103	42371	keystroke_a	a	n/a
21.3445	0.081	42689	keystroke_c	c	n/a
21.4975	0.072	42995	keystroke_e	e	n/a
21.6245	0.088	43249	keystroke_m	m	n/a
21.7765	0.105	43553	keystroke_e	e	n/a
21.8565	0.08	43713	keystroke_n	n	n/a
22.0165	0.064	44033	keystroke_t	t	n/a
22.1285	0.08	44257	keystroke_Key.space	Key.space	n/a
22.3215	0.071	44643	keystroke_h	h	n/a
22.4245	0.104	44849	keystroke_a	a	n/a
22.6165	0.08	45233	keystroke_r	r	n/a
22.7925	0.08	45585	keystroke_r	r	n/a
22.9045	0.088	45809	keystroke_i	i	n/a
23.0335	0.088	46067	keystroke_s	s	n/a
23.1845	0.096	46369	keystroke_Key.space	Key.space	n/a
23.3125	0.104	46625	keystroke_w	w	n/a
23.5125	0.048	47025	keystroke_n	n	n/a
23.8405	0.072	47681	keystroke_Key.backspace	Key.backspace	n/a
23.9295	0.1035	47859	keystroke_e	e	n/a
24.073	0.08	48146	keystroke_n	n	n/a
24.217	0.08	48434	keystroke_t	t	n/a
24.6485	0.089	49297	keystroke_Key.enter	Key.enter	n/a
