onset	duration	sample	value	key	prompt_text
3.737	8.665	7474	prompt	n/a	the quick brown fox jumps over a lazy dog\n
4.809	0.0445	9618	keystroke_t	t	n/a
4.8385	0.0745	9677	keystroke_h	h	n/a
4.973	0.1355	9946	keystroke_e	e	n/a
5.3935	0.075	10787	keystroke_Key.space	Key.space	n/a
5.483	0.104	10966	keystroke_q	q	n/a
5.6475	0.135	11295	keystroke_i	i	n/a
6.1135	0.091	12227	keystroke_Key.backspace	Key.backspace	n/a
6.4895	0.06	12979	keystroke_u	u	n/a
6.5495	0.09	13099	keystroke_i	i	n/a
6.714	0.0755	13428	keystroke_c	c	n/a
6.7595	0.105	13519	keystroke_k	k	n/a
6.8795	0.0745	13759	keystroke_Key.space	Key.space	n/a
7.0295	0.0585	14059	keystroke_b	b	n/a
7.1935	0.0895	14387	keystroke_o	o	n/a
7.239	0.09	14478	keystroke_r	r	n/a
7.479	0.1055	14958	keystroke_w	w	n/a
7.629	0.0595	15258	keystroke_n	n	n/a
7.749	0.075	15498	keystroke_Key.space	Key.space	n/a
8.019	0.045	16038	keystroke_Key.backspace	Key.backspace	n/a
8.184	0.0605	16368	keystroke_Key.backspace	Key.backspace	n/a
8.3195	0.0755	16639	keystroke_Key.backspace	Key.backspace	n/a
8.4845	0.029	16969	keystroke_Key.backspace	Key.backspace	n/a
8.619	0.0605	17238	keystroke_Key.backspace	Key.backspace	n/a
8.785	0.074	17570	keystroke_r	r	n/a
8.844	0.0605	17688	keystroke_o	o	n/a
8.9495	0.1345	17899	keystroke_w	w	n/a
9.0245	0.0755	18049	keystroke_n	n	n/a
9.1595	0.075	18319	keystroke_Key.space	Key.space	n/a
9.384	0.1055	18768	keystroke_f	f	n/a
9.46	0.074	18920	keystroke_o	o	n/a
9.6095	0.1055	19219	keystroke_x	x	n/a
9.699	0.0905	19398	keystroke_Key.space	Key.space	n/a
9.8495	0.091	19699	keystroke_j	j	n/a
9.9845	0.075	19969	keystroke_u	u	n/a
10.135	0.0745	20270	keystroke_m	m	n/a
10.3	0.09	20600	keystroke_p	p	n/a
10.39	0.1045	20780	keystroke_s	s	n/a
10.479	0.09	20958	keystroke_Key.space	Key.space	n/a
10.659	0.0905	21318	keystroke_o	o	n/a
10.719	0.061	21438	keystroke_v	v	n/a
10.869	0.12	21738	keystroke_e	e	n/a
10.945	0.1045	21890	keystroke_r	r	n/a
11.0345	0.105	22069	keystroke_Key.space	Key.space	n/a
11.17	0.1045	22340	keystroke_a	a	n/a
11.259	0.09	22518	keystroke_Key.space	Key.space	n/a
11.3945	0.105	22789	keystroke_l	l	n/a
11.485	0.1195	22970	keystroke_a	a	n/a
11.5745	0.1055	23149	keystroke_z	z	n/a
11.6345	0.0895	23269	keystroke_y	y	n/a
11.7995	0.09	23599	keystroke_Key.space	Key.space	n/a
11.86	0.089	23720	keystroke_d	d	n/a
11.9945	0.105	23989	keystroke_o	o	n/a
12.1015	0.103	24203	keystroke_g	g	n/a
12.219	0.105	24438	keystroke_Key.space	Key.space	n/a
12.279	0.12	24558	keystroke_Key.enter	Key.enter	n/a
12.4065	4.4505	24813	prompt	n/a	mentioned delay vocal scholars\n
13.1345	0.1045	26269	keystroke_m	m	n/a
13.1945	0.1205	26389	keystroke_e	e	n/a
13.405	0.104	26810	keystroke_t	t	n/a
13.465	0.06	26930	keystroke_i	i	n/a
13.5995	0.0755	27199	keystroke_o	o	n/a
13.749	0.1055	27498	keystroke_n	n	n/a
13.8245	0.12	27649	keystroke_e	e	n/a
13.9145	0.075	27829	keystroke_d	d	n/a
13.9745	0.1045	27949	keystroke_Key.space	Key.space	n/a
14.095	0.12	28190	keystroke_d	d	n/a
14.1695	0.1045	28339	keystroke_e	e	n/a
14.3945	0.0745	28789	keystroke_a	a	n/a
14.4095	0.09	28819	keystroke_l	l	n/a
14.619	0.076	29238	keystroke_y	y	n/a
14.7545	0.09	29509	keystroke_Key.space	Key.space	n/a
14.8895	0.09	29779	keystroke_v	v	n/a
14.9795	0.0905	29959	keystroke_o	o	n/a
15.0995	0.1655	30199	keystroke_c	c	n/a
15.22	0.1045	30440	keystroke_a	a	n/a
15.325	0.1345	30650	keystroke_l	l	n/a
15.4135	0.106	30827	keystroke_Key.space	Key.space	n/a
15.565	0.075	31130	keystroke_s	s	n/a
