onset	duration	sample	value	key	prompt_text
7.8485	17.798	15697	prompt	n/a	the quick brown fox jumps over a lazy dog\n
12.2105	0.08	24421	keystroke_t	t	n/a
12.3065	0.064	24613	keystroke_h	h	n/a
12.4105	0.072	24821	keystroke_e	e	n/a
12.5145	0.072	25029	keystroke_Key.space	Key.space	n/a
12.9225	0.12	25845	keystroke_q	q	n/a
13.1545	0.096	26309	keystroke_u	u	n/a
13.3785	0.08	26757	keystroke_i	i	n/a
13.5305	0.08	27061	keystroke_c	c	n/a
13.6265	0.08	27253	keystroke_k	k	n/a
13.9865	0.072	27973	keystroke_Key.space	Key.space	n/a
14.179	0.0555	28358	keystroke_b	b	n/a
14.3865	0.064	28773	keystroke_r	r	n/a
14.4905	0.072	28981	keystroke_o	o	n/a
14.5945	0.064	29189	keystroke_w	w	n/a
14.7225	0.064	29445	keystroke_n	n	n/a
14.8905	0.08	29781	keystroke_Key.space	Key.space	n/a
15.0745	0.064	30149	keystroke_f	f	n/a
15.1865	0.072	30373	keystroke_o	o	n/a
15.563	0.096	31126	keystroke_x	x	n/a
16.435	0.088	32870	keystroke_Key.space	Key.space	n/a
16.635	0.072	33270	keystroke_j	j	n/a
16.819	0.072	33638	keystroke_u	u	n/a
17.099	0.072	34198	keystroke_k	k	n/a
17.275	0.08	34550	keystroke_p	p	n/a
17.467	0.08	34934	keystroke_s	s	n/a
17.579	0.072	35158	keystroke_Key.space	Key.space	n/a
17.914	0.1045	35828	keystroke_Key.backspace	Key.backspace	n/a
19.0825	0.08	38165	keystroke_Key.backspace	Key.backspace	n/a
19.347	0.08	38694	keystroke_Key.backspace	Key.backspace	n/a
19.659	0.12	39318	keystroke_Key.backspace	Key.backspace	n/a
21.275	0.0795	42550	keystroke_m	m	n/a
21.4665	0.104	42933	keystroke_p	p	n/a
22.0105	0.072	44021	keystroke_s	s	n/a
22.0985	0.072	44197	keystroke_Key.space	Key.space	n/a
22.2745	0.08	44549	keystroke_o	o	n/a
22.3875	0.071	44775	keystroke_v	v	n/a
22.5305	0.0725	45061	keystroke_e	e	n/a
22.635	0.0715	45270	keystroke_r	r	n/a
22.7305	0.064	45461	keystroke_Key.space	Key.space	n/a
22.8425	0.072	45685	keystroke_a	a	n/a
22.9225	0.072	45845	keystroke_Key.space	Key.space	n/a
23.2185	0.088	46437	keystroke_l	l	n/a
23.3945	0.088	46789	keystroke_a	a	n/a
23.5865	0.096	47173	keystroke_z	z	n/a
23.8265	0.064	47653	keystroke_y	y	n/a
23.947	0.0875	47894	keystroke_Key.space	Key.space	n/a
24.1625	0.104	48325	keystroke_d	d	n/a
24.2905	0.088	48581	keystroke_o	o	n/a
24.4985	0.072	48997	keystroke_g	g	n/a
25.5625	0.08	51125	keystroke_Key.enter	Key.enter	n/a
25.653	10.2235	51306	prompt	n/a	cameron income edited greater\n
26.9865	0.0885	53973	keystroke_c	c	n/a
27.123	0.096	54246	keystroke_a	a	n/a
27.227	0.0715	54454	keystroke_m	m	n/a
27.3465	0.08	54693	keystroke_e	e	n/a
27.5065	0.088	55013	keystroke_r	r	n/a
27.7065	0.088	55413	keystroke_o	o	n/a
27.8825	0.08	55765	keystroke_n	n	n/a
28.0505	0.088	56101	keystroke_Key.space	Key.space	n/a
28.2185	0.072	56437	keystroke_i	i	n/a
28.3625	0.08	56725	keystroke_n	n	n/a
28.5145	0.088	57029	keystroke_c	c	n/a
28.6035	0.079	57207	keystroke_o	o	n/a
29.3225	0.088	58645	keystroke_m	m	n/a
29.9545	0.088	59909	keystroke_e	e	n/a
30.0825	0.08	60165	keystroke_Key.space	Key.space	n/a
30.3065	0.096	60613	keystroke_e	e	n/a
30.6505	0.08	61301	keystroke_f	f	n/a
31.2585	0.072	62517	keystroke_Key.backspace	Key.backspace	n/a
31.4185	0.08	62837	keystroke_d	d	n/a
31.5625	0.104	63125	keystroke_i	i	n/a
31.8665	0.08	63733	keystroke_t	t	n/a
32.882	0.104	65764	keystroke_e	e	n/a
33.314	0.088	66628	keystroke_d	d	n/a
33.93	0.088	67860	keystroke_Key.space	Key.space	n/a
34.626	0.072	69252	keystroke_g	g	n/a
34.818	0.081	69636	keystroke_r	r	n/a
34.946	0.08	69892	keystroke_e	e	n/a
35.09	0.056	70180	keystroke_a	a	n/a
35.219	0.072	70438	keystroke_t	t	n/a
35.339	0.079	70678	keystroke_e	e	n/a
35.426	0.056	70852	keystroke_r	r	n/a
35.794	0.08	71588	keystroke_Key.enter	Key.enter	n/a
35.882	9.6825	71764	prompt	n/a	burlington fans billing caroline\n
36.515	0.096	73030	keystroke_b	b	n/a
36.738	0.08	73476	keystroke_u	u	n/a
36.906	0.088	73812	keystroke_r	r	n/a
37.074	0.088	74148	keystroke_l	l	n/a
37.298	0.081	74596	keystroke_i	i	n/a
37.523	0.088	75046	keystroke_g	g	n/a
37.834	0.08	75668	keystroke_Key.backspace	Key.backspace	n/a
38.307	0.095	76614	keystroke_n	n	n/a
38.538	0.089	77076	keystroke_g	g	n/a
38.842	0.08	77684	keystroke_t	t	n/a
39.018	0.088	78036	keystroke_o	o	n/a
39.21	0.072	78420	keystroke_n	n	n/a
39.458	0.088	78916	keystroke_Key.space	Key.space	n/a
39.706	0.097	79412	keystroke_f	f	n/a
40.666	0.104	81332	keystroke_a	a	n/a
40.906	0.113	81812	keystroke_n	n	n/a
41.187	0.103	82374	keystroke_s	s	n/a
41.882	0.104	83764	keystroke_Key.space	Key.space	n/a
42.122	0.088	84244	keystroke_b	b	n/a
42.25	0.089	84500	keystroke_i	i	n/a
42.49	0.072	84980	keystroke_l	l	n/a
42.643	0.104	85286	keystroke_l	l	n/a
42.874	0.105	85748	keystroke_i	i	n/a
42.986	0.072	85972	keystroke_n	n	n/a
43.122	0.08	86244	keystroke_g	g	n/a
43.2185	0.088	86437	keystroke_Key.space	Key.space	n/a
43.4105	0.104	86821	keystroke_c	c	n/a
43.7465	0.104	87493	keystroke_a	a	n/a
43.9545	0.072	87909	keystroke_r	r	n/a
44.0825	0.096	88165	keystroke_o	o	n/a
44.4745	0.104	88949	keystroke_l	l	n/a
44.7145	0.128	89429	keystroke_i	i	n/a
44.8185	0.08	89637	keystroke_n	n	n/a
45.0025	0.072	90005	keystroke_e	e	n/a
45.4825	0.08	90965	keystroke_Key.enter	Key.enter	n/a
45.57	8.7865	91140	prompt	n/a	crisis aims alot myers\n
46.2905	0.12	92581	keystroke_c	c	n/a
46.6185	0.064	93237	keystroke_r	r	n/a
47.0265	0.112	94053	keystroke_i	i	n/a
47.7545	0.096	95509	keystroke_s	s	n/a
48.0905	0.104	96181	keystroke_i	i	n/a
48.3145	0.072	96629	keystroke_s	s	n/a
48.4905	0.088	96981	keystroke_Key.space	Key.space	n/a
48.6905	0.08	97381	keystroke_a	a	n/a
48.8905	0.096	97781	keystroke_i	i	n/a
49.1305	0.088	98261	keystroke_m	m	n/a
49.4105	0.104	98821	keystroke_s	s	n/a
49.5625	0.104	99125	keystroke_Key.space	Key.space	n/a
49.7145	0.088	99429	keystroke_a	a	n/a
49.8505	0.088	99701	keystroke_l	l	n/a
50.0425	0.072	100085	keystroke_o	o	n/a
50.2265	0.072	100453	keystroke_t	t	n/a
51.1385	0.12	102277	keystroke_Key.space	Key.space	n/a
51.4025	0.112	102805	keystroke_m	m	n/a
52.2185	0.08	104437	keystroke_t	t	n/a
52.7385	0.08	105477	keystroke_Key.backspace	Key.backspace	n/a
52.8985	0.072	105797	keystroke_y	y	n/a
53.1065	0.104	106213	keystroke_e	e	n/a
53.2905	0.072	106581	keystroke_r	r	n/a
53.5465	0.072	107093	keystroke_s	s	n/a
54.2665	0.088	108533	keystroke_Key.enter	Key.enter	n/a
54.3625	18.753	108725	prompt	n/a	concern suicide priorities crossword\n
55.1305	0.096	110261	keystroke_c	c	n/a
55.2345	0.08	110469	keystroke_o	o	n/a
55.3945	0.072	110789	keystroke_n	n	n/a
55.5305	0.104	111061	keystroke_c	c	n/a
55.7065	0.088	111413	keystroke_e	e	n/a
56.2745	0.08	112549	keystroke_r	r	n/a
56.4425	0.104	112885	keystroke_n	n	n/a
56.6825	0.096	113365	keystroke_Key.space	Key.space	n/a
57.0585	0.136	114117	keystroke_s	s	n/a
57.5945	0.112	115189	keystroke_u	u	n/a
58.0985	0.104	116197	keystroke_i	i	n/a
58.4505	0.088	116901	keystroke_c	c	n/a
59.2425	0.152	118485	keystroke_i	i	n/a
59.6505	0.104	119301	keystroke_d	d	n/a
59.8825	0.104	119765	keystroke_e	e	n/a
60.338	0.12	120676	keystroke_Key.space	Key.space	n/a
60.706	0.136	121412	keystroke_p	p	n/a
60.906	0.088	121812	keystroke_r	r	n/a
61.458	0.096	122916	keystroke_o	o	n/a
64.026	0.152	128052	keystroke_Key.backspace	Key.backspace	n/a
65.602	0.096	131204	keystroke_i	i	n/a
65.954	0.056	131908	keystroke_o	o	n/a
66.202	0.104	132404	keystroke_r	r	n/a
67.554	0.088	135108	keystroke_i	i	n/a
68.578	0.088	137156	keystroke_t	t	n/a
68.698	0.072	137396	keystroke_i	i	n/a
68.77	0.088	137540	keystroke_e	e	n/a
68.954	0.088	137908	keystroke_s	s	n/a
69.074	0.08	138148	keystroke_Key.space	Key.space	n/a
69.226	0.096	138452	keystroke_c	c	n/a
69.442	0.056	138884	keystroke_r	r	n/a
69.45	0.056	138900	keystroke_t	t	n/a
69.57	0.064	139140	keystroke_o	o	n/a
70.034	0.08	140068	keystroke_Key.backspace	Key.backspace	n/a
70.202	0.064	140404	keystroke_Key.backspace	Key.backspace	n/a
70.49	0.088	140980	keystroke_r	r	n/a
70.882	0.072	141764	keystroke_Key.backspace	Key.backspace	n/a
71.106	0.08	142212	keystroke_o	o	n/a
71.266	0.072	142532	keystroke_s	s	n/a
71.418	0.08	142836	keystroke_s	s	n/a
71.786	0.096	143572	keystroke_w	w	n/a
71.914	0.08	143828	keystroke_o	o	n/a
72.098	0.08	144196	keystroke_r	r	n/a
72.3215	0.048	144643	keystroke_d	d	n/a
73.0415	0.072	146083	keystroke_Key.enter	Key.enter	n/a
73.121	17.483	146242	prompt	n/a	steering blonde hydrogen buyer\n
73.9625	0.087	147925	keystroke_s	s	n/a
74.1615	0.072	148323	keystroke_t	t	n/a
74.2895	0.104	148579	keystroke_e	e	n/a
74.5375	0.048	149075	keystroke_e	e	n/a
74.8655	0.088	149731	keystroke_r	r	n/a
75.1135	0.096	150227	keystroke_i	i	n/a
75.2335	0.088	150467	keystroke_n	n	n/a
75.3695	0.072	150739	keystroke_g	g	n/a
75.4655	0.088	150931	keystroke_Key.space	Key.space	n/a
75.7935	0.104	151587	keystroke_c	c	n/a
76.2015	0.072	152403	keystroke_Key.backspace	Key.backspace	n/a
76.4975	0.064	152995	keystroke_b	b	n/a
76.5855	0.088	153171	keystroke_l	l	n/a
76.7695	0.096	153539	keystroke_o	o	n/a
76.8815	0.08	153763	keystroke_n	n	n/a
77.0255	0.08	154051	keystroke_d	d	n/a
77.2175	0.08	154435	keystroke_e	e	n/a
77.4575	0.088	154915	keystroke_Key.space	Key.space	n/a
78.3935	0.064	156787	keystroke_h	h	n/a
