onset	duration	sample	value	key	prompt_text
31.0875	0.1125	62175	keystroke_s	s	n/a
31.233	0.1465	62466	keystroke_e	e	n/a
31.323	0.09	62646	keystroke_a	a	n/a
31.425	0.112	62850	keystroke_n	n	n/a
31.616	0.056	63232	keystroke_b	b	n/a
31.7505	0.09	63501	keystroke_i	i	n/a
31.852	0.068	63704	keystroke_t	t	n/a
32.0205	0.09	64041	keystroke_t	t	n/a
32.1555	0.0675	64311	keystroke_n	n	n/a
32.268	0.1245	64536	keystroke_e	e	n/a
32.3695	0.101	64739	keystroke_r	r	n/a
33	0.056	66000	keystroke_Key.tab	Key.tab	n/a
33.843	0.1125	67686	keystroke_o	o	n/a
33.888	0.1015	67776	keystroke_n	n	n/a
34.653	0.034	69306	keystroke_Key.tab	Key.tab	n/a
35.3285	0.2025	70657	keystroke_Key.cmd	Key.cmd	n/a
35.463	0.0795	70926	keystroke_v	v	n/a
36.2055	0.09	72411	keystroke_Key.tab	Key.tab	n/a
36.375	0.0555	72750	keystroke_Key.tab	Key.tab	n/a
46.3055	7.182	92611	prompt	n/a	the quick brown fox jumps over a lazy dog\n
47.613	0.0795	95226	keystroke_t	t	n/a
47.748	0.1125	95496	keystroke_h	h	n/a
47.805	0.0675	95610	keystroke_e	e	n/a
47.906	0.079	95812	keystroke_Key.space	Key.space	n/a
48.03	0.101	96060	keystroke_q	q	n/a
48.142	0.068	96284	keystroke_u	u	n/a
48.1985	0.0895	96397	keystroke_i	i	n/a
48.3335	0.079	96667	keystroke_c	c	n/a
48.4235	0.146	96847	keystroke_k	k	n/a
48.5355	0.1015	97071	keystroke_Key.space	Key.space	n/a
48.6705	0.079	97341	keystroke_b	b	n/a
48.8955	0.0675	97791	keystroke_r	r	n/a
49.0875	0.067	98175	keystroke_o	o	n/a
49.166	0.079	98332	keystroke_w	w	n/a
49.2905	0.1115	98581	keystroke_n	n	n/a
49.38	0.1005	98760	keystroke_Key.space	Key.space	n/a
49.5255	0.102	99051	keystroke_f	f	n/a
49.6385	0.079	99277	keystroke_o	o	n/a
49.773	0.09	99546	keystroke_x	x	n/a
49.8635	0.1345	99727	keystroke_Key.space	Key.space	n/a
50.01	0.0565	100020	keystroke_j	j	n/a
50.178	0.09	100356	keystroke_u	u	n/a
50.3805	0.1245	100761	keystroke_m	m	n/a
50.471	0.101	100942	keystroke_p	p	n/a
50.6175	0.0895	101235	keystroke_s	s	n/a
50.7295	0.101	101459	keystroke_Key.space	Key.space	n/a
50.977	0.0455	101954	keystroke_o	o	n/a
51.0105	0.102	102021	keystroke_v	v	n/a
51.191	0.1235	102382	keystroke_e	e	n/a
51.2805	0.09	102561	keystroke_r	r	n/a
51.337	0.113	102674	keystroke_Key.space	Key.space	n/a
51.5395	0.056	103079	keystroke_a	a	n/a
51.6855	0.079	103371	keystroke_Key.space	Key.space	n/a
51.877	0.1125	103754	keystroke_l	l	n/a
52.0905	0.079	104181	keystroke_z	z	n/a
52.4055	0.0565	104811	keystroke_Key.backspace	Key.backspace	n/a
52.485	0.078	104970	keystroke_a	a	n/a
52.698	0.079	105396	keystroke_z	z	n/a
52.8335	0.09	105667	keystroke_y	y	n/a
52.9345	0.09	105869	keystroke_Key.space	Key.space	n/a
53.092	0.09	106184	keystroke_d	d	n/a
53.194	0.0895	106388	keystroke_o	o	n/a
53.2945	0.0785	106589	keystroke_g	g	n/a
53.452	0.034	106904	keystroke_Key.enter	Key.enter	n/a
53.4905	7.3645	106981	prompt	n/a	trailers mere patrol scratch\n
54.1045	0.09	108209	keystroke_t	t	n/a
54.352	0.045	108704	keystroke_r	r	n/a
54.7685	0.1235	109537	keystroke_a	a	n/a
54.9035	0.09	109807	keystroke_i	i	n/a
54.9595	0.09	109919	keystroke_l	l	n/a
55.084	0.134	110168	keystroke_e	e	n/a
55.207	0.1125	110414	keystroke_r	r	n/a
55.3085	0.1235	110617	keystroke_s	s	n/a
55.443	0.091	110886	keystroke_Key.space	Key.space	n/a
55.522	0.1575	111044	keystroke_m	m	n/a
55.6015	0.0445	111203	keystroke_o	o	n/a
56.062	0.045	112124	keystroke_Key.backspace	Key.backspace	n/a
56.119	0.1005	112238	keystroke_e	e	n/a
56.2085	0.1235	112417	keystroke_r	r	n/a
56.2985	0.067	112597	keystroke_e	e	n/a
56.411	0.101	112822	keystroke_Key.space	Key.space	n/a
56.658	0.068	113316	keystroke_p	p	n/a
56.6805	0.0785	113361	keystroke_a	a	n/a
57.0185	0.056	114037	keystroke_t	t	n/a
57.412	0.09	114824	keystroke_r	r	n/a
57.5135	0.078	115027	keystroke_o	o	n/a
57.682	0.101	115364	keystroke_l	l	n/a
57.772	0.0675	115544	keystroke_Key.space	Key.space	n/a
57.851	0.09	115702	keystroke_s	s	n/a
58.042	0.1345	116084	keystroke_c	c	n/a
58.2005	0.1455	116401	keystroke_a	a	n/a
58.3345	0.09	116669	keystroke_r	r	n/a
58.6385	0.045	117277	keystroke_t	t	n/a
58.9645	0.0335	117929	keystroke_c	c	n/a
59.257	0.0565	118514	keystroke_Key.backspace	Key.backspace	n/a
59.4035	0.0675	118807	keystroke_Key.backspace	Key.backspace	n/a
59.572	0.034	119144	keystroke_Key.backspace	Key.backspace	n/a
59.6955	0.079	119391	keystroke_Key.backspace	Key.backspace	n/a
59.8085	0.101	119617	keystroke_r	r	n/a
59.921	0.101	119842	keystroke_a	a	n/a
60.056	0.0555	120112	keystroke_t	t	n/a
60.292	0.09	120584	keystroke_c	c	n/a
60.416	0.0675	120832	keystroke_h	h	n/a
60.7645	0.0895	121529	keystroke_Key.enter	Key.enter	n/a
60.858	5.735	121716	prompt	n/a	based discrimination coast pirates\n
61.9345	0.1465	123869	keystroke_b	b	n/a
62.0695	0.1125	124139	keystroke_a	a	n/a
62.1485	0.135	124297	keystroke_s	s	n/a
62.2505	0.0665	124501	keystroke_e	e	n/a
62.4295	0.112	124859	keystroke_d	d	n/a
62.5535	0.112	125107	keystroke_Key.space	Key.space	n/a
62.8455	0.09	125691	keystroke_d	d	n/a
63.0145	0.102	126029	keystroke_i	i	n/a
63.0935	0.09	126187	keystroke_s	s	n/a
63.3295	0.0895	126659	keystroke_c	c	n/a
63.5095	0.0785	127019	keystroke_r	r	n/a
63.656	0.09	127312	keystroke_i	i	n/a
63.7565	0.1125	127513	keystroke_m	m	n/a
63.914	0.124	127828	keystroke_i	i	n/a
63.994	0.123	127988	keystroke_n	n	n/a
64.218	0.135	128436	keystroke_a	a	n/a
64.3305	0.079	128661	keystroke_t	t	n/a
64.488	0.1465	128976	keystroke_i	i	n/a
64.5105	0.101	129021	keystroke_o	o	n/a
64.578	0.135	129156	keystroke_n	n	n/a
64.6795	0.0785	129359	keystroke_Key.space	Key.space	n/a
64.848	0.1125	129696	keystroke_c	c	n/a
65.017	0.0785	130034	keystroke_o	o	n/a
65.085	0.1345	130170	keystroke_a	a	n/a
65.208	0.045	130416	keystroke_s	s	n/a
65.2875	0.079	130575	keystroke_t	t	n/a
65.377	0.18	130754	keystroke_Key.space	Key.space	n/a
65.568	0.1015	131136	keystroke_p	p	n/a
65.6695	0.1235	131339	keystroke_i	i	n/a
65.8275	0.1455	131655	keystroke_r	r	n/a
66.052	0.09	132104	keystroke_a	a	n/a
66.1305	0.1365	132261	keystroke_t	t	n/a
66.2545	0.101	132509	keystroke_e	e	n/a
66.367	0.0895	132734	keystroke_s	s	n/a
66.524	0.0675	133048	keystroke_Key.enter	Key.enter	n/a
66.597	6.487	133194	prompt	n/a	gibson danny mpegs procurement\n
67.4015	0.079	134803	keystroke_g	g	n/a
67.548	0.102	135096	keystroke_i	i	n/a
67.627	0.101	135254	keystroke_b	b	n/a
67.7845	0.102	135569	keystroke_s	s	n/a
67.8745	0.101	135749	keystroke_o	o	n/a
67.942	0.1345	135884	keystroke_n	n	n/a
68.054	0.124	136108	keystroke_Key.space	Key.space	n/a
68.223	0.1015	136446	keystroke_d	d	n/a
68.403	0.09	136806	keystroke_a	a	n/a
68.493	0.0675	136986	keystroke_n	n	n/a
68.628	0.0675	137256	keystroke_n	n	n/a
68.831	0.067	137662	keystroke_y	y	n/a
68.8755	0.101	137751	keystroke_Key.space	Key.space	n/a
69.0445	0.0565	138089	keystroke_p	p	n/a
69.4155	0.0685	138831	keystroke_Key.backspace	Key.backspace	n/a
69.6295	0.0785	139259	keystroke_m	m	n/a
70.0005	0.0785	140001	keystroke_p	p	n/a
70.1355	0.09	140271	keystroke_e	e	n/a
70.3495	0.1015	140699	keystroke_g	g	n/a
70.462	0.0895	140924	keystroke_s	s	n/a
70.6305	0.0675	141261	keystroke_Key.space	Key.space	n/a
70.7995	0.0565	141599	keystroke_p	p	n/a
70.8665	0.0675	141733	keystroke_r	r	n/a
71.024	0.057	142048	keystroke_o	o	n/a
71.1365	0.079	142273	keystroke_c	c	n/a
71.294	0.045	142588	keystroke_u	u	n/a
71.4515	0.1575	142903	keystroke_r	r	n/a
71.7895	0.09	143579	keystroke_e	e	n/a
72.1265	0.0795	144253	keystroke_m	m	n/a
72.2505	0.091	144501	keystroke_e	e	n/a
72.374	0.1015	144748	keystroke_n	n	n/a
72.5205	0.0675	145041	keystroke_t	t	n/a
73.0265	0.0565	146053	keystroke_Key.enter	Key.enter	n/a
73.087	5.273	146174	prompt	n/a	depends canal visitors referral\n
73.7015	0.0675	147403	keystroke_d	d	n/a
73.893	0.0785	147786	keystroke_e	e	n/a
74.0955	0.0785	148191	keystroke_p	p	n/a
74.2305	0.09	148461	keystroke_e	e	n/a
74.422	0.112	148844	keystroke_n	n	n/a
74.579	0.079	149158	keystroke_d	d	n/a
74.8045	0.09	149609	keystroke_s	s	n/a
74.9615	0.1015	149923	keystroke_Key.space	Key.space	n/a
75.2095	0.135	150419	keystroke_c	c	n/a
75.3105	0.135	150621	keystroke_a	a	n/a
75.4455	0.101	150891	keystroke_n	n	n/a
75.558	0.056	151116	keystroke_a	a	n/a
75.648	0.1125	151296	keystroke_l	l	n/a
75.7505	0.1	151501	keystroke_Key.space	Key.space	n/a
75.974	0.079	151948	keystroke_v	v	n/a
76.0755	0.0785	152151	keystroke_i	i	n/a
76.1765	0.079	152353	keystroke_s	s	n/a
76.2785	0.1235	152557	keystroke_i	i	n/a
76.413	0.056	152826	keystroke_t	t	n/a
76.503	0.09	153006	keystroke_o	o	n/a
76.582	0.1685	153164	keystroke_r	r	n/a
76.7615	0.034	153523	keystroke_s	s	n/a
76.897	0.0785	153794	keystroke_Key.space	Key.space	n/a
77.0315	0.1465	154063	keystroke_r	r	n/a
77.1445	0.101	154289	keystroke_e	e	n/a
77.325	0.0895	154650	keystroke_f	f	n/a
77.5275	0.1235	155055	keystroke_e	e	n/a
77.6165	0.079	155233	keystroke_r	r	n/a
77.7855	0.1015	155571	keystroke_r	r	n/a
77.9315	0.1015	155863	keystroke_a	a	n/a
78.078	0.09	156156	keystroke_l	l	n/a
78.2915	0.0675	156583	keystroke_Key.enter	Key.enter	n/a
78.363	7.163	156726	prompt	n/a	suitable blood organized limousines\n
79.068	0.0895	158136	keystroke_s	s	n/a
79.2365	0.135	158473	keystroke_u	u	n/a
79.293	0.101	158586	keystroke_i	i	n/a
79.383	0.0675	158766	keystroke_t	t	n/a
79.484	0.1015	158968	keystroke_a	a	n/a
79.608	0.0785	159216	keystroke_b	b	n/a
79.6645	0.0785	159329	keystroke_l	l	n/a
79.867	0.056	159734	keystroke_e	e	n/a
80.0465	0.09	160093	keystroke_Key.space	Key.space	n/a
