onset	duration	sample	value	key	prompt_text
3.4485	17.356	6897	prompt	n/a	the quick brown fox jumps over a lazy dog\n
4.95	0.0715	9900	keystroke_t	t	n/a
5.1115	0.149	10223	keystroke_h	h	n/a
5.2155	0.211	10431	keystroke_e	e	n/a
5.3805	0.135	10761	keystroke_Key.space	Key.space	n/a
5.6515	0.119	11303	keystroke_q	q	n/a
5.9365	0.06	11873	keystroke_y	y	n/a
6.9245	0.076	13849	keystroke_Key.backspace	Key.backspace	n/a
7.3155	0.076	14631	keystroke_u	u	n/a
7.4965	0.061	14993	keystroke_i	i	n/a
7.692	0.09	15384	keystroke_c	c	n/a
7.9165	0.075	15833	keystroke_k	k	n/a
8.1265	0.12	16253	keystroke_Key.space	Key.space	n/a
9.027	0.0595	18054	keystroke_b	b	n/a
9.1765	0.105	18353	keystroke_r	r	n/a
9.791	0.076	19582	keystroke_o	o	n/a
10.047	0.135	20094	keystroke_w	w	n/a
10.452	0.105	20904	keystroke_n	n	n/a
10.692	0.12	21384	keystroke_Key.space	Key.space	n/a
11.232	0.0905	22464	keystroke_f	f	n/a
11.5025	0.06	23005	keystroke_o	o	n/a
11.8325	0.135	23665	keystroke_x	x	n/a
12.0875	0.09	24175	keystroke_Key.space	Key.space	n/a
13.5275	0.105	27055	keystroke_j	j	n/a
13.7075	0.06	27415	keystroke_u	u	n/a
13.947	0.075	27894	keystroke_m	m	n/a
14.2925	0.075	28585	keystroke_p	p	n/a
14.4425	0.165	28885	keystroke_s	s	n/a
14.5625	0.135	29125	keystroke_Key.space	Key.space	n/a
14.7425	0.06	29485	keystroke_i	i	n/a
14.8475	0.149	29695	keystroke_v	v	n/a
14.9815	0.196	29963	keystroke_e	e	n/a
15.1025	0.165	30205	keystroke_r	r	n/a
15.8225	0.045	31645	keystroke_Key.backspace	Key.backspace	n/a
15.9725	0.09	31945	keystroke_Key.backspace	Key.backspace	n/a
16.1525	0.075	32305	keystroke_Key.backspace	Key.backspace	n/a
16.4675	0.06	32935	keystroke_Key.backspace	Key.backspace	n/a
17.0075	0.075	34015	keystroke_o	o	n/a
17.2025	0.15	34405	keystroke_v	v	n/a
17.3225	0.21	34645	keystroke_e	e	n/a
17.4575	0.15	34915	keystroke_r	r	n/a
17.7275	0.12	35455	keystroke_Key.space	Key.space	n/a
18.2665	0.15	36533	keystroke_a	a	n/a
18.4315	0.12	36863	keystroke_Key.space	Key.space	n/a
18.8665	0.09	37733	keystroke_l	l	n/a
18.9865	0.091	37973	keystroke_a	a	n/a
19.2125	0.18	38425	keystroke_z	z	n/a
19.4225	0.09	38845	keystroke_y	y	n/a
19.5575	0.12	39115	keystroke_Key.space	Key.space	n/a
19.962	0.135	39924	keystroke_d	d	n/a
20.127	0.105	40254	keystroke_o	o	n/a
20.337	0.12	40674	keystroke_g	g	n/a
20.727	0.075	41454	keystroke_Key.enter	Key.enter	n/a
20.8085	14.636	41617	prompt	n/a	perceived closure published sunshine\n
21.8675	0.1195	43735	keystroke_p	p	n/a
22.077	0.18	44154	keystroke_e	e	n/a
22.362	0.12	44724	keystroke_r	r	n/a
23.1715	0.1355	46343	keystroke_c	c	n/a
23.4125	0.105	46825	keystroke_e	e	n/a
23.6825	0.105	47365	keystroke_i	i	n/a
24.0725	0.1345	48145	keystroke_v	v	n/a
24.282	0.09	48564	keystroke_e	e	n/a
24.477	0.15	48954	keystroke_d	d	n/a
