onset	duration	sample	value	key	prompt_text
2.8875	12.161	5775	prompt	n/a	the quick brown fox jumps over a lazy dog\n
4.5935	0.0275	9187	keystroke_t	t	n/a
4.607	0.089	9214	keystroke_h	h	n/a
4.727	0.134	9454	keystroke_e	e	n/a
4.9055	0.076	9811	keystroke_Key.space	Key.space	n/a
5.356	0.1055	10712	keystroke_q	q	n/a
5.4315	0.1195	10863	keystroke_u	u	n/a
5.5065	0.0745	11013	keystroke_i	i	n/a
5.6115	0.135	11223	keystroke_c	c	n/a
5.7315	0.0595	11463	keystroke_k	k	n/a
5.836	0.09	11672	keystroke_Key.space	Key.space	n/a
6.87	0.075	13740	keystroke_b	b	n/a
7.095	0.1205	14190	keystroke_r	r	n/a
7.26	0.076	14520	keystroke_o	o	n/a
7.32	0.1055	14640	keystroke_w	w	n/a
7.4705	0.1045	14941	keystroke_n	n	n/a
7.59	0.0905	15180	keystroke_Key.space	Key.space	n/a
8.3405	0.03	16681	keystroke_f	f	n/a
8.3545	0.0305	16709	keystroke_o	o	n/a
8.4005	0.105	16801	keystroke_x	x	n/a
8.5205	0.09	17041	keystroke_Key.space	Key.space	n/a
9.7805	0.1045	19561	keystroke_j	j	n/a
10.2595	0.106	20519	keystroke_u	u	n/a
10.56	0.136	21120	keystroke_m	m	n/a
10.665	0.0905	21330	keystroke_o	o	n/a
11.5205	0.075	23041	keystroke_Key.backspace	Key.backspace	n/a
11.7905	0.1045	23581	keystroke_p	p	n/a
11.88	0.135	23760	keystroke_s	s	n/a
12	0.105	24000	keystroke_Key.space	Key.space	n/a
12.6155	0.09	25231	keystroke_o	o	n/a
12.645	0.0755	25290	keystroke_v	v	n/a
12.7805	0.15	25561	keystroke_e	e	n/a
12.8555	0.135	25711	keystroke_r	r	n/a
12.975	0.1055	25950	keystroke_Key.space	Key.space	n/a
13.0655	0.135	26131	keystroke_a	a	n/a
13.185	0.1055	26370	keystroke_Key.space	Key.space	n/a
13.47	0.12	26940	keystroke_l	l	n/a
13.5305	0.1045	27061	keystroke_a	a	n/a
13.7255	0.0895	27451	keystroke_z	z	n/a
13.965	0.0455	27930	keystroke_y	y	n/a
14.055	0.09	28110	keystroke_Key.space	Key.space	n/a
14.3405	0.164	28681	keystroke_d	d	n/a
14.6405	0.09	29281	keystroke_o	o	n/a
14.7145	0.121	29429	keystroke_g	g	n/a
14.9245	0.1205	29849	keystroke_Key.enter	Key.enter	n/a
15.057	6.096	30114	prompt	n/a	flex domestic predict protein\n
15.6905	0.105	31381	keystroke_f	f	n/a
16.0055	0.09	32011	keystroke_l	l	n/a
16.1105	0.105	32221	keystroke_e	e	n/a
16.32	0.1205	32640	keystroke_x	x	n/a
16.5445	0.076	33089	keystroke_Key.space	Key.space	n/a
16.9205	0.1045	33841	keystroke_d	d	n/a
16.9655	0.105	33931	keystroke_o	o	n/a
17.1605	0.12	34321	keystroke_m	m	n/a
17.2055	0.105	34411	keystroke_e	e	n/a
17.4155	0.105	34831	keystroke_s	s	n/a
17.58	0.0745	35160	keystroke_t	t	n/a
17.64	0.1205	35280	keystroke_i	i	n/a
17.8345	0.106	35669	keystroke_c	c	n/a
18.0455	0.0895	36091	keystroke_Key.space	Key.space	n/a
18.45	0.1055	36900	keystroke_p	p	n/a
18.6155	0.104	37231	keystroke_r	r	n/a
18.7055	0.105	37411	keystroke_e	e	n/a
18.915	0.1055	37830	keystroke_d	d	n/a
19.0655	0.119	38131	keystroke_i	i	n/a
19.2155	0.075	38431	keystroke_c	c	n/a
19.3955	0.09	38791	keystroke_t	t	n/a
19.5305	0.105	39061	keystroke_Key.space	Key.space	n/a
19.8605	0.12	39721	keystroke_p	p	n/a
19.951	0.1045	39902	keystroke_r	r	n/a
20.0845	0.121	40169	keystroke_o	o	n/a
20.3255	0.1055	40651	keystroke_t	t	n/a
20.5055	0.105	41011	keystroke_e	e	n/a
20.6255	0.135	41251	keystroke_i	i	n/a
20.8505	0.06	41701	keystroke_n	n	n/a
21.0755	0.0745	42151	keystroke_Key.enter	Key.enter	n/a
21.1575	12.205	42315	prompt	n/a	heated farmers mathematics foods\n
21.9755	0.1055	43951	keystroke_h	h	n/a
22.0355	0.1195	44071	keystroke_e	e	n/a
22.1255	0.105	44251	keystroke_a	a	n/a
22.2755	0.09	44551	keystroke_r	r	n/a
22.3955	0.12	44791	keystroke_e	e	n/a
