onset	duration	sample	value	key	prompt_text
3.9715	9.979	7943	prompt	n/a	the quick brown fox jumps over a lazy dog\n
6.555	0.028	13110	keystroke_t	t	n/a
6.628	0.09	13256	keystroke_h	h	n/a
6.763	0.075	13526	keystroke_e	e	n/a
6.943	0.06	13886	keystroke_Key.space	Key.space	n/a
7.2425	0.0755	14485	keystroke_q	q	n/a
7.423	0.075	14846	keystroke_u	u	n/a
7.603	0.09	15206	keystroke_i	i	n/a
7.828	0.0745	15656	keystroke_c	c	n/a
8.038	0.09	16076	keystroke_k	k	n/a
8.218	0.09	16436	keystroke_Key.space	Key.space	n/a
8.458	0.075	16916	keystroke_b	b	n/a
8.578	0.0895	17156	keystroke_r	r	n/a
8.7275	0.075	17455	keystroke_o	o	n/a
8.8175	0.09	17635	keystroke_w	w	n/a
8.9525	0.09	17905	keystroke_n	n	n/a
9.1175	0.09	18235	keystroke_Key.space	Key.space	n/a
9.373	0.105	18746	keystroke_f	f	n/a
9.538	0.075	19076	keystroke_o	o	n/a
9.748	0.105	19496	keystroke_x	x	n/a
9.913	0.105	19826	keystroke_Key.space	Key.space	n/a
10.6935	0.075	21387	keystroke_j	j	n/a
10.8735	0.075	21747	keystroke_u	u	n/a
11.083	0.075	22166	keystroke_m	m	n/a
11.2785	0.06	22557	keystroke_p	p	n/a
11.3985	0.089	22797	keystroke_s	s	n/a
11.5325	0.09	23065	keystroke_Key.space	Key.space	n/a
11.683	0.09	23366	keystroke_o	o	n/a
11.818	0.09	23636	keystroke_v	v	n/a
11.968	0.135	23936	keystroke_e	e	n/a
12.088	0.105	24176	keystroke_r	r	n/a
12.208	0.09	24416	keystroke_Key.space	Key.space	n/a
12.328	0.105	24656	keystroke_a	a	n/a
12.418	0.135	24836	keystroke_Key.space	Key.space	n/a
12.673	0.0905	25346	keystroke_l	l	n/a
12.7785	0.09	25557	keystroke_a	a	n/a
12.9875	0.121	25975	keystroke_z	z	n/a
13.1375	0.075	26275	keystroke_y	y	n/a
13.2575	0.135	26515	keystroke_Key.space	Key.space	n/a
13.4075	0.09	26815	keystroke_d	d	n/a
13.5125	0.09	27025	keystroke_o	o	n/a
13.6775	0.0905	27355	keystroke_g	g	n/a
13.858	0.09	27716	keystroke_Key.enter	Key.enter	n/a
13.955	6.79	27910	prompt	n/a	nodes appendix british likelihood\n
14.6535	0.075	29307	keystroke_n	n	n/a
14.8035	0.059	29607	keystroke_o	o	n/a
14.8935	0.119	29787	keystroke_d	d	n/a
14.9835	0.09	29967	keystroke_e	e	n/a
15.1925	0.091	30385	keystroke_s	s	n/a
15.3125	0.105	30625	keystroke_Key.space	Key.space	n/a
15.478	0.0595	30956	keystroke_a	a	n/a
15.5525	0.0755	31105	keystroke_p	p	n/a
15.838	0.075	31676	keystroke_p	p	n/a
16.048	0.06	32096	keystroke_e	e	n/a
16.213	0.075	32426	keystroke_n	n	n/a
16.363	0.075	32726	keystroke_d	d	n/a
16.513	0.09	33026	keystroke_i	i	n/a
16.813	0.075	33626	keystroke_x	x	n/a
16.963	0.075	33926	keystroke_Key.space	Key.space	n/a
17.203	0.105	34406	keystroke_b	b	n/a
17.353	0.075	34706	keystroke_r	r	n/a
17.458	0.075	34916	keystroke_i	i	n/a
17.593	0.075	35186	keystroke_t	t	n/a
17.713	0.105	35426	keystroke_i	i	n/a
17.878	0.09	35756	keystroke_s	s	n/a
18.043	0.09	36086	keystroke_h	h	n/a
18.208	0.12	36416	keystroke_Key.space	Key.space	n/a
18.463	0.135	36926	keystroke_l	l	n/a
18.583	0.09	37166	keystroke_i	i	n/a
18.778	0.09	37556	keystroke_k	k	n/a
18.913	0.09	37826	keystroke_e	e	n/a
19.363	0.165	38726	keystroke_l	l	n/a
19.558	0.075	39116	keystroke_i	i	n/a
20.008	0.075	40016	keystroke_h	h	n/a
20.248	0.06	40496	keystroke_o	o	n/a
