onset	duration	sample	value	key	prompt_text
11.02	12.056	22040	prompt	n/a	the quick brown fox jumps over a lazy dog\n
13.386	0.058	26772	keystroke_t	t	n/a
13.503	0.0605	27006	keystroke_h	h	n/a
13.5785	0.09	27157	keystroke_e	e	n/a
13.7135	0.0905	27427	keystroke_Key.space	Key.space	n/a
14.8835	0.105	29767	keystroke_q	q	n/a
15.1685	0.105	30337	keystroke_u	u	n/a
15.3635	0.1055	30727	keystroke_i	i	n/a
15.544	0.135	31088	keystroke_c	c	n/a
15.664	0.089	31328	keystroke_k	k	n/a
16.143	0.105	32286	keystroke_Key.space	Key.space	n/a
16.414	0.105	32828	keystroke_b	b	n/a
16.684	0.12	33368	keystroke_r	r	n/a
16.804	0.089	33608	keystroke_o	o	n/a
16.938	0.091	33876	keystroke_w	w	n/a
17.043	0.09	34086	keystroke_n	n	n/a
17.148	0.105	34296	keystroke_Key.space	Key.space	n/a
17.508	0.09	35016	keystroke_f	f	n/a
17.628	0.06	35256	keystroke_o	o	n/a
17.778	0.105	35556	keystroke_x	x	n/a
17.913	0.105	35826	keystroke_Key.space	Key.space	n/a
18.2135	0.105	36427	keystroke_j	j	n/a
18.4235	0.045	36847	keystroke_u	u	n/a
18.6185	0.1795	37237	keystroke_m	m	n/a
18.753	0.1055	37506	keystroke_p	p	n/a
18.9035	0.09	37807	keystroke_s	s	n/a
19.0835	0.105	38167	keystroke_Key.space	Key.space	n/a
19.5635	0.075	39127	keystroke_o	o	n/a
19.6685	0.09	39337	keystroke_v	v	n/a
19.7735	0.135	39547	keystroke_e	e	n/a
19.8935	0.0905	39787	keystroke_r	r	n/a
20.014	0.105	40028	keystroke_Key.space	Key.space	n/a
20.359	0.06	40718	keystroke_a	a	n/a
20.464	0.09	40928	keystroke_Key.space	Key.space	n/a
20.899	0.09	41798	keystroke_l	l	n/a
21.019	0.09	42038	keystroke_a	a	n/a
21.304	0.09	42608	keystroke_z	z	n/a
21.484	0.075	42968	keystroke_y	y	n/a
21.634	0.12	43268	keystroke_Key.space	Key.space	n/a
22.399	0.09	44798	keystroke_d	d	n/a
22.564	0.075	45128	keystroke_o	o	n/a
22.728	0.09	45456	keystroke_g	g	n/a
22.998	0.075	45996	keystroke_Key.enter	Key.enter	n/a
