onset	duration	sample	value	key	prompt_text
10.4385	16.8405	20877	prompt	n/a	the quick brown fox jumps over a lazy dog\n
14.165	0.149	28330	keystroke_t	t	n/a
14.39	0.105	28780	keystroke_h	h	n/a
14.945	0.06	29890	keystroke_e	e	n/a
15.125	0.09	30250	keystroke_Key.space	Key.space	n/a
15.395	0.12	30790	keystroke_q	q	n/a
15.485	0.075	30970	keystroke_u	u	n/a
15.635	0.075	31270	keystroke_i	i	n/a
15.755	0.09	31510	keystroke_c	c	n/a
15.875	0.075	31750	keystroke_k	k	n/a
16.01	0.09	32020	keystroke_Key.space	Key.space	n/a
17.015	0.09	34030	keystroke_b	b	n/a
17.2395	0.105	34479	keystroke_r	r	n/a
17.3295	0.105	34659	keystroke_o	o	n/a
17.4495	0.12	34899	keystroke_w	w	n/a
17.5845	0.075	35169	keystroke_n	n	n/a
17.6895	0.09	35379	keystroke_Key.space	Key.space	n/a
18.47	0.06	36940	keystroke_f	f	n/a
18.545	0.09	37090	keystroke_o	o	n/a
18.68	0.12	37360	keystroke_x	x	n/a
18.801	0.119	37602	keystroke_Key.space	Key.space	n/a
19.2195	0.06	38439	keystroke_j	j	n/a
19.3995	0.045	38799	keystroke_i	i	n/a
19.5795	0.06	39159	keystroke_m	m	n/a
19.7295	0.075	39459	keystroke_p	p	n/a
19.8495	0.135	39699	keystroke_s	s	n/a
20.0145	0.045	40029	keystroke_Key.space	Key.space	n/a
20.8695	0.06	41739	keystroke_Key.backspace	Key.backspace	n/a
21.0495	0.075	42099	keystroke_Key.backspace	Key.backspace	n/a
21.2295	0.075	42459	keystroke_Key.backspace	Key.backspace	n/a
21.4095	0.09	42819	keystroke_Key.backspace	Key.backspace	n/a
21.6045	0.09	43209	keystroke_Key.backspace	Key.backspace	n/a
22.235	0.045	44470	keystroke_u	u	n/a
22.4	0.075	44800	keystroke_m	m	n/a
22.5805	0.1045	45161	keystroke_p	p	n/a
22.745	0.12	45490	keystroke_s	s	n/a
22.909	0.106	45818	keystroke_Key.space	Key.space	n/a
23.66	0.105	47320	keystroke_o	o	n/a
23.766	0.104	47532	keystroke_v	v	n/a
23.855	0.195	47710	keystroke_e	e	n/a
23.99	0.105	47980	keystroke_r	r	n/a
24.08	0.105	48160	keystroke_Key.space	Key.space	n/a
24.335	0.18	48670	keystroke_a	a	n/a
24.455	0.12	48910	keystroke_Key.space	Key.space	n/a
24.68	0.1195	49360	keystroke_l	l	n/a
24.7695	0.105	49539	keystroke_a	a	n/a
24.995	0.09	49990	keystroke_z	z	n/a
25.865	0.06	51730	keystroke_y	y	n/a
26.015	0.105	52030	keystroke_Key.space	Key.space	n/a
26.75	0.075	53500	keystroke_d	d	n/a
26.84	0.135	53680	keystroke_o	o	n/a
26.96	0.0905	53920	keystroke_g	g	n/a
27.1695	0.1055	54339	keystroke_Key.enter	Key.enter	n/a
27.286	10.5215	54572	prompt	n/a	clarity analysts posts essentially\n
28.0995	0.075	56199	keystroke_c	c	n/a
28.2045	0.12	56409	keystroke_l	l	n/a
28.3095	0.195	56619	keystroke_a	a	n/a
28.4895	0.105	56979	keystroke_r	r	n/a
28.6095	0.09	57219	keystroke_i	i	n/a
28.7595	0.09	57519	keystroke_t	t	n/a
28.8645	0.075	57729	keystroke_y	y	n/a
28.9845	0.09	57969	keystroke_Key.space	Key.space	n/a
29.735	0.12	59470	keystroke_a	a	n/a
29.8695	0.09	59739	keystroke_n	n	n/a
30.0645	0.105	60129	keystroke_a	a	n/a
30.3945	0.0905	60789	keystroke_l	l	n/a
30.59	0.0455	61180	keystroke_y	y	n/a
31.7755	0.12	63551	keystroke_s	s	n/a
32.3455	0.075	64691	keystroke_t	t	n/a
32.7055	0.09	65411	keystroke_s	s	n/a
32.9745	0.09	65949	keystroke_Key.space	Key.space	n/a
33.6955	0.075	67391	keystroke_p	p	n/a
33.8905	0.134	67781	keystroke_o	o	n/a
34.0105	0.165	68021	keystroke_s	s	n/a
34.1605	0.075	68321	keystroke_t	t	n/a
34.3105	0.135	68621	keystroke_s	s	n/a
34.4595	0.106	68919	keystroke_Key.space	Key.space	n/a
35.2095	0.045	70419	keystroke_e	e	n/a
35.3905	0.075	70781	keystroke_s	s	n/a
35.5255	0.105	71051	keystroke_s	s	n/a
35.6155	0.105	71231	keystroke_e	e	n/a
35.7955	0.075	71591	keystroke_n	n	n/a
35.8855	0.089	71771	keystroke_t	t	n/a
36.0055	0.075	72011	keystroke_i	i	n/a
36.2005	0.12	72401	keystroke_a	a	n/a
36.3955	0.09	72791	keystroke_l	l	n/a
36.5605	0.075	73121	keystroke_l	l	n/a
36.8155	0.075	73631	keystroke_y	y	n/a
37.6995	0.105	75399	keystroke_Key.enter	Key.enter	n/a
37.811	10.8415	75622	prompt	n/a	biotechnology plan completing divx\n
38.5105	0.06	77021	keystroke_b	b	n/a
38.7055	0.06	77411	keystroke_i	i	n/a
38.8855	0.09	77771	keystroke_o	o	n/a
39.0655	0.09	78131	keystroke_t	t	n/a
39.1555	0.075	78311	keystroke_e	e	n/a
39.3805	0.12	78761	keystroke_c	c	n/a
39.4855	0.06	78971	keystroke_h	h	n/a
39.6805	0.075	79361	keystroke_n	n	n/a
39.7855	0.09	79571	keystroke_o	o	n/a
39.9655	0.075	79931	keystroke_l	l	n/a
40.1305	0.105	80261	keystroke_o	o	n/a
40.2655	0.105	80531	keystroke_d	d	n/a
40.4455	0.045	80891	keystroke_y	y	n/a
41.5695	0.06	83139	keystroke_Key.backspace	Key.backspace	n/a
41.8255	0.044	83651	keystroke_Key.backspace	Key.backspace	n/a
42.1105	0.105	84221	keystroke_g	g	n/a
42.2295	0.046	84459	keystroke_y	y	n/a
42.7105	0.074	85421	keystroke_Key.space	Key.space	n/a
43.2505	0.075	86501	keystroke_p	p	n/a
43.4605	0.089	86921	keystroke_l	l	n/a
43.5655	0.135	87131	keystroke_a	a	n/a
43.7305	0.075	87461	keystroke_n	n	n/a
43.8655	0.104	87731	keystroke_Key.space	Key.space	n/a
44.2255	0.12	88451	keystroke_c	c	n/a
44.3605	0.15	88721	keystroke_o	o	n/a
44.5705	0.105	89141	keystroke_m	m	n/a
44.8255	0.09	89651	keystroke_p	p	n/a
45.0355	0.105	90071	keystroke_l	l	n/a
45.4105	0.12	90821	keystroke_e	e	n/a
45.6955	0.06	91391	keystroke_t	t	n/a
45.8005	0.15	91601	keystroke_i	i	n/a
45.9055	0.09	91811	keystroke_n	n	n/a
45.9805	0.12	91961	keystroke_g	g	n/a
46.0855	0.12	92171	keystroke_Key.space	Key.space	n/a
46.5055	0.09	93011	keystroke_d	d	n/a
46.6555	0.105	93311	keystroke_i	i	n/a
46.7905	0.105	93581	keystroke_v	v	n/a
46.9855	0.12	93971	keystroke_s	s	n/a
47.6755	0.12	95351	keystroke_Key.backspace	Key.backspace	n/a
47.8405	0.09	95681	keystroke_x	x	n/a
48.5455	0.105	97091	keystroke_Key.enter	Key.enter	n/a
48.659	9.429	97318	prompt	n/a	referenced bios theatre decimal\n
49.9405	0.15	99881	keystroke_r	r	n/a
50.0455	0.12	100091	keystroke_e	e	n/a
50.3005	0.09	100601	keystroke_f	f	n/a
50.4805	0.09	100961	keystroke_e	e	n/a
50.9755	0.12	101951	keystroke_r	r	n/a
51.0655	0.105	102131	keystroke_e	e	n/a
51.2605	0.075	102521	keystroke_n	n	n/a
51.3805	0.06	102761	keystroke_c	c	n/a
51.5605	0.06	103121	keystroke_e	e	n/a
51.7555	0.09	103511	keystroke_d	d	n/a
51.8605	0.12	103721	keystroke_Key.space	Key.space	n/a
52.1005	0.06	104201	keystroke_b	b	n/a
52.2355	0.075	104471	keystroke_i	i	n/a
52.4005	0.105	104801	keystroke_o	o	n/a
52.5205	0.15	105041	keystroke_s	s	n/a
52.6555	0.105	105311	keystroke_Key.space	Key.space	n/a
52.9255	0.075	105851	keystroke_t	t	n/a
53.1055	0.075	106211	keystroke_h	h	n/a
53.5705	0.075	107141	keystroke_e	e	n/a
54.0505	0.195	108101	keystroke_a	a	n/a
54.2305	0.09	108461	keystroke_t	t	n/a
54.4255	0.135	108851	keystroke_r	r	n/a
54.5155	0.12	109031	keystroke_e	e	n/a
54.6805	0.105	109361	keystroke_Key.space	Key.space	n/a
54.9355	0.075	109871	keystroke_d	d	n/a
55.1155	0.06	110231	keystroke_e	e	n/a
55.3105	0.105	110621	keystroke_c	c	n/a
55.4155	0.075	110831	keystroke_i	i	n/a
55.7155	0.09	111431	keystroke_m	m	n/a
55.8355	0.12	111671	keystroke_a	a	n/a
56.0455	0.06	112091	keystroke_;	;	n/a
56.8105	0.075	113621	keystroke_Key.backspace	Key.backspace	n/a
57.1405	0.075	114281	keystroke_l	l	n/a
57.9955	0.09	115991	keystroke_Key.enter	Key.enter	n/a
58.0935	13.0895	116187	prompt	n/a	currency specify cameron melbourne\n
58.8955	0.105	117791	keystroke_c	c	n/a
59.3755	0.075	118751	keystroke_u	u	n/a
59.6005	0.06	119201	keystroke_r	r	n/a
59.7355	0.0895	119471	keystroke_r	r	n/a
59.795	0.105	119590	keystroke_e	e	n/a
59.915	0.075	119830	keystroke_n	n	n/a
60.02	0.045	120040	keystroke_t	t	n/a
60.2455	0.09	120491	keystroke_c	c	n/a
60.3505	0.0745	120701	keystroke_y	y	n/a
60.545	0.0905	121090	keystroke_Key.space	Key.space	n/a
60.98	0.09	121960	keystroke_Key.backspace	Key.backspace	n/a
61.175	0.075	122350	keystroke_Key.backspace	Key.backspace	n/a
61.37	0.09	122740	keystroke_Key.backspace	Key.backspace	n/a
61.595	0.06	123190	keystroke_Key.backspace	Key.backspace	n/a
61.79	0.09	123580	keystroke_c	c	n/a
61.925	0.06	123850	keystroke_y	y	n/a
62.51	0.12	125020	keystroke_Key.space	Key.space	n/a
62.855	0.135	125710	keystroke_s	s	n/a
63.005	0.105	126010	keystroke_p	p	n/a
63.17	0.045	126340	keystroke_e	e	n/a
63.8	0.06	127600	keystroke_c	c	n/a
63.89	0.09	127780	keystroke_i	i	n/a
65.18	0.105	130360	keystroke_f	f	n/a
65.27	0.075	130540	keystroke_y	y	n/a
65.495	0.075	130990	keystroke_Key.space	Key.space	n/a
66.335	0.09	132670	keystroke_c	c	n/a
66.53	0.105	133060	keystroke_a	a	n/a
66.755	0.09	133510	keystroke_m	m	n/a
66.86	0.135	133720	keystroke_e	e	n/a
67.055	0.135	134110	keystroke_r	r	n/a
67.205	0.12	134410	keystroke_o	o	n/a
67.37	0.075	134740	keystroke_n	n	n/a
67.52	0.105	135040	keystroke_Key.space	Key.space	n/a
69.095	0.09	138190	keystroke_m	m	n/a
69.23	0.09	138460	keystroke_e	e	n/a
69.35	0.105	138700	keystroke_l	l	n/a
69.65	0.06	139300	keystroke_b	b	n/a
69.785	0.15	139570	keystroke_o	o	n/a
69.92	0.075	139840	keystroke_u	u	n/a
70.07	0.105	140140	keystroke_r	r	n/a
70.25	0.075	140500	keystroke_n	n	n/a
70.355	0.075	140710	keystroke_e	e	n/a
71.06	0.12	142120	keystroke_Key.enter	Key.enter	n/a
71.188	14.4845	142376	prompt	n/a	bangladesh quantitative trusted supplemental\n
72.02	0.06	144040	keystroke_b	b	n/a
72.14	0.18	144280	keystroke_a	a	n/a
72.26	0.09	144520	keystroke_n	n	n/a
72.905	0.06	145810	keystroke_g	g	n/a
72.98	0.105	145960	keystroke_l	l	n/a
73.1	0.135	146200	keystroke_a	a	n/a
73.46	0.09	146920	keystroke_d	d	n/a
73.565	0.075	147130	keystroke_i	i	n/a
74.21	0.12	148420	keystroke_Key.backspace	Key.backspace	n/a
74.36	0.06	148720	keystroke_e	e	n/a
74.555	0.12	149110	keystroke_s	s	n/a
74.66	0.06	149320	keystroke_h	h	n/a
74.84	0.105	149680	keystroke_Key.space	Key.space	n/a
77.378	0.057	154756	keystroke_q	q	n/a
77.48	0.06	154960	keystroke_u	u	n/a
77.645	0.135	155290	keystroke_a	a	n/a
78.035	0.075	156070	keystroke_n	n	n/a
78.23	0.09	156460	keystroke_t	t	n/a
78.321	0.074	156642	keystroke_i	i	n/a
78.725	0.075	157450	keystroke_t	t	n/a
78.83	0.195	157660	keystroke_a	a	n/a
79.04	0.075	158080	keystroke_t	t	n/a
79.16	0.09	158320	keystroke_i	i	n/a
79.28	0.135	158560	keystroke_v	v	n/a
79.385	0.15	158770	keystroke_e	e	n/a
79.55	0.105	159100	keystroke_Key.space	Key.space	n/a
80.42	0.06	160840	keystroke_t	t	n/a
80.615	0.075	161230	keystroke_r	r	n/a
80.691	0.059	161382	keystroke_u	u	n/a
80.825	0.135	161650	keystroke_s	s	n/a
80.93	0.105	161860	keystroke_e	e	n/a
81.8	0.105	163600	keystroke_Key.backspace	Key.backspace	n/a
81.92	0.12	163840	keystroke_t	t	n/a
82.01	0.09	164020	keystroke_e	e	n/a
82.235	0.075	164470	keystroke_d	d	n/a
82.73	0.105	165460	keystroke_Key.space	Key.space	n/a
83.6605	0.165	167321	keystroke_s	s	n/a
83.8855	0.075	167771	keystroke_u	u	n/a
84.1555	0.06	168311	keystroke_p	p	n/a
84.3055	0.045	168611	keystroke_p	p	n/a
84.4855	0.075	168971	keystroke_l	l	n/a
84.5905	0.075	169181	keystroke_e	e	n/a
84.7245	0.091	169449	keystroke_m	m	n/a
84.8455	0.09	169691	keystroke_e	e	n/a
84.9805	0.075	169961	keystroke_m	m	n/a
84.9955	0.045	169991	keystroke_n	n	n/a
85.0705	0.135	170141	keystroke_t	t	n/a
85.1905	0.135	170381	keystroke_a	a	n/a
85.3105	0.089	170621	keystroke_l	l	n/a
85.5805	0.09	171161	keystroke_Key.enter	Key.enter	n/a
