onset	duration	sample	value	key	prompt_text
5.5455	9.784	11091	prompt	n/a	the quick brown fox jumps over a lazy dog\n
6.688	0.028	13376	keystroke_t	t	n/a
6.761	0.09	13522	keystroke_h	h	n/a
6.866	0.09	13732	keystroke_e	e	n/a
7.001	0.091	14002	keystroke_Key.space	Key.space	n/a
7.212	0.06	14424	keystroke_2	2	n/a
7.5865	0.105	15173	keystroke_Key.backspace	Key.backspace	n/a
7.8425	0.075	15685	keystroke_q	q	n/a
7.9015	0.075	15803	keystroke_u	u	n/a
8.1115	0.06	16223	keystroke_i	i	n/a
8.4415	0.09	16883	keystroke_c	c	n/a
8.5465	0.075	17093	keystroke_k	k	n/a
8.6515	0.135	17303	keystroke_Key.space	Key.space	n/a
8.9665	0.075	17933	keystroke_b	b	n/a
9.507	0.06	19014	keystroke_w	w	n/a
9.582	0.075	19164	keystroke_o	o	n/a
10.017	0.06	20034	keystroke_Key.backspace	Key.backspace	n/a
10.152	0.105	20304	keystroke_Key.backspace	Key.backspace	n/a
10.272	0.135	20544	keystroke_r	r	n/a
10.497	0.06	20994	keystroke_o	o	n/a
10.572	0.105	21144	keystroke_w	w	n/a
10.707	0.075	21414	keystroke_n	n	n/a
10.812	0.105	21624	keystroke_Key.space	Key.space	n/a
11.052	0.06	22104	keystroke_f	f	n/a
11.157	0.09	22314	keystroke_o	o	n/a
11.292	0.1205	22584	keystroke_x	x	n/a
11.4565	0.1055	22913	keystroke_Key.space	Key.space	n/a
11.6975	0.0895	23395	keystroke_j	j	n/a
11.847	0.105	23694	keystroke_u	u	n/a
12.072	0.045	24144	keystroke_m	m	n/a
12.282	0.045	24564	keystroke_p	p	n/a
12.357	0.135	24714	keystroke_s	s	n/a
12.507	0.1505	25014	keystroke_Key.space	Key.space	n/a
12.672	0.09	25344	keystroke_o	o	n/a
12.777	0.075	25554	keystroke_v	v	n/a
12.9425	0.1055	25885	keystroke_e	e	n/a
13.033	0.075	26066	keystroke_r	r	n/a
13.108	0.074	26216	keystroke_Key.space	Key.space	n/a
13.213	0.105	26426	keystroke_a	a	n/a
13.332	0.045	26664	keystroke_Key.space	Key.space	n/a
14.023	0.09	28046	keystroke_l	l	n/a
14.158	0.165	28316	keystroke_a	a	n/a
14.277	0.136	28554	keystroke_z	z	n/a
14.472	0.091	28944	keystroke_y	y	n/a
14.593	0.149	29186	keystroke_Key.space	Key.space	n/a
14.772	0.121	29544	keystroke_d	d	n/a
14.907	0.105	29814	keystroke_o	o	n/a
15.028	0.074	30056	keystroke_g	g	n/a
15.267	0.06	30534	keystroke_Key.enter	Key.enter	n/a
15.3345	12.5345	30669	prompt	n/a	hindu materials regulation receipt\n
16.243	0.059	32486	keystroke_h	h	n/a
16.407	0.105	32814	keystroke_i	i	n/a
16.482	0.105	32964	keystroke_n	n	n/a
16.557	0.09	33114	keystroke_d	d	n/a
16.692	0.09	33384	keystroke_o	o	n/a
17.398	0.06	34796	keystroke_Key.backspace	Key.backspace	n/a
17.6075	0.075	35215	keystroke_u	u	n/a
17.7425	0.12	35485	keystroke_Key.space	Key.space	n/a
17.9525	0.03	35905	keystroke_m	m	n/a
18.717	0.09	37434	keystroke_a	a	n/a
18.942	0.06	37884	keystroke_t	t	n/a
19.137	0.105	38274	keystroke_e	e	n/a
19.197	0.09	38394	keystroke_r	r	n/a
19.302	0.075	38604	keystroke_i	i	n/a
19.407	0.09	38814	keystroke_a	a	n/a
19.5575	0.075	39115	keystroke_l	l	n/a
19.6625	0.075	39325	keystroke_s	s	n/a
19.7675	0.09	39535	keystroke_Key.space	Key.space	n/a
20.1875	0.12	40375	keystroke_r	r	n/a
20.4275	0.06	40855	keystroke_e	e	n/a
20.5625	0.09	41125	keystroke_g	g	n/a
21.0875	0.09	42175	keystroke_u	u	n/a
21.2825	0.105	42565	keystroke_k	k	n/a
21.4025	0.03	42805	keystroke_a	a	n/a
21.5825	0.075	43165	keystroke_t	t	n/a
21.7175	0.09	43435	keystroke_Key.backspace	Key.backspace	n/a
21.8975	0.075	43795	keystroke_Key.backspace	Key.backspace	n/a
22.0475	0.135	44095	keystroke_Key.backspace	Key.backspace	n/a
22.1375	0.105	44275	keystroke_l	l	n/a
22.3025	0.12	44605	keystroke_a	a	n/a
22.4825	0.06	44965	keystroke_t	t	n/a
22.5575	0.06	45115	keystroke_i	i	n/a
22.7225	0.045	45445	keystroke_o	o	n/a
22.887	0.075	45774	keystroke_n	n	n/a
23.022	0.09	46044	keystroke_s	s	n/a
23.5025	0.105	47005	keystroke_Key.backspace	Key.backspace	n/a
23.6375	0.075	47275	keystroke_Key.space	Key.space	n/a
24.1775	0.09	48355	keystroke_r	r	n/a
24.2525	0.105	48505	keystroke_e	e	n/a
24.4325	0.105	48865	keystroke_c	c	n/a
24.7025	0.075	49405	keystroke_i	i	n/a
25.6025	0.09	51205	keystroke_Key.backspace	Key.backspace	n/a
26.188	0.075	52376	keystroke_e	e	n/a
26.3975	0.09	52795	keystroke_i	i	n/a
26.788	0.09	53576	keystroke_t	t	n/a
27.0575	0.105	54115	keystroke_Key.backspace	Key.backspace	n/a
27.493	0.089	54986	keystroke_p	p	n/a
27.597	0.09	55194	keystroke_t	t	n/a
27.807	0.06	55614	keystroke_Key.enter	Key.enter	n/a
27.8715	4.9025	55743	prompt	n/a	adams watched calm spas\n
28.482	0.105	56964	keystroke_a	a	n/a
28.588	0.104	57176	keystroke_d	d	n/a
28.753	0.089	57506	keystroke_a	a	n/a
29.143	0.09	58286	keystroke_m	m	n/a
29.262	0.1055	58524	keystroke_s	s	n/a
29.4275	0.06	58855	keystroke_Key.space	Key.space	n/a
