onset	duration	sample	value	key	prompt_text
9.1935	18.499	18387	prompt	n/a	the quick brown fox jumps over a lazy dog\n
15.2565	0.0435	30513	keystroke_t	t	n/a
15.3305	0.149	30661	keystroke_h	h	n/a
15.4955	0.135	30991	keystroke_e	e	n/a
15.6455	0.12	31291	keystroke_Key.space	Key.space	n/a
16.3355	0.105	32671	keystroke_q	q	n/a
16.65	0.105	33300	keystroke_u	u	n/a
16.89	0.1505	33780	keystroke_i	i	n/a
17.0705	0.12	34141	keystroke_c	c	n/a
17.3705	0.1495	34741	keystroke_k	k	n/a
17.7455	0.12	35491	keystroke_Key.space	Key.space	n/a
18.15	0.1205	36300	keystroke_b	b	n/a
18.5405	0.105	37081	keystroke_r	r	n/a
18.8105	0.0895	37621	keystroke_o	o	n/a
18.9155	0.1045	37831	keystroke_w	w	n/a
19.1555	0.0745	38311	keystroke_n	n	n/a
19.3795	0.1055	38759	keystroke_Key.space	Key.space	n/a
20.0855	0.135	40171	keystroke_f	f	n/a
20.3705	0.12	40741	keystroke_o	o	n/a
20.6555	0.1355	41311	keystroke_x	x	n/a
20.925	0.075	41850	keystroke_Key.space	Key.space	n/a
21.2105	0.1195	42421	keystroke_j	j	n/a
21.51	0.12	43020	keystroke_u	u	n/a
21.9155	0.1345	43831	keystroke_m	m	n/a
22.2295	0.1205	44459	keystroke_p	p	n/a
22.4395	0.12	44879	keystroke_s	s	n/a
22.8605	0.12	45721	keystroke_Key.space	Key.space	n/a
23.1155	0.1645	46231	keystroke_o	o	n/a
23.46	0.12	46920	keystroke_v	v	n/a
23.8655	0.2095	47731	keystroke_e	e	n/a
24.091	0.1495	48182	keystroke_r	r	n/a
24.51	0.1505	49020	keystroke_Key.space	Key.space	n/a
24.7955	0.15	49591	keystroke_a	a	n/a
25.0655	0.1195	50131	keystroke_Key.space	Key.space	n/a
25.5	0.1955	51000	keystroke_l	l	n/a
25.68	0.1055	51360	keystroke_a	a	n/a
25.9805	0.15	51961	keystroke_z	z	n/a
26.2355	0.21	52471	keystroke_y	y	n/a
26.3705	0.12	52741	keystroke_Key.space	Key.space	n/a
26.6705	0.165	53341	keystroke_d	d	n/a
26.8655	0.135	53731	keystroke_o	o	n/a
27.2705	0.1505	54541	keystroke_g	g	n/a
27.5705	0.119	55141	keystroke_Key.enter	Key.enter	n/a
27.6965	9.1305	55393	prompt	n/a	stood what're assigned swift\n
28.546	0.12	57092	keystroke_s	s	n/a
28.95	0.075	57900	keystroke_t	t	n/a
29.2355	0.0755	58471	keystroke_o	o	n/a
29.7295	0.091	59459	keystroke_o	o	n/a
30.0005	0.134	60001	keystroke_d	d	n/a
30.1955	0.134	60391	keystroke_Key.space	Key.space	n/a
30.4795	0.135	60959	keystroke_w	w	n/a
30.6605	0.135	61321	keystroke_h	h	n/a
30.721	0.1795	61442	keystroke_a	a	n/a
31.3205	0.134	62641	keystroke_t	t	n/a
31.7095	0.1665	63419	keystroke_'	'	n/a
31.95	0.1655	63900	keystroke_r	r	n/a
32.3405	0.15	64681	keystroke_e	e	n/a
32.775	0.1345	65550	keystroke_Key.space	Key.space	n/a
33.1205	0.105	66241	keystroke_a	a	n/a
33.405	0.06	66810	keystroke_s	s	n/a
33.54	0.106	67080	keystroke_s	s	n/a
33.675	0.121	67350	keystroke_i	i	n/a
33.81	0.1355	67620	keystroke_g	g	n/a
33.9905	0.1205	67981	keystroke_n	n	n/a
34.125	0.075	68250	keystroke_e	e	n/a
34.4105	0.0895	68821	keystroke_d	d	n/a
34.5455	0.09	69091	keystroke_Key.space	Key.space	n/a
34.996	0.134	69992	keystroke_s	s	n/a
35.4155	0.0595	70831	keystroke_w	w	n/a
35.6855	0.195	71371	keystroke_i	i	n/a
35.8655	0.0895	71731	keystroke_f	f	n/a
36.2405	0.1195	72481	keystroke_t	t	n/a
36.6905	0.1345	73381	keystroke_Key.enter	Key.enter	n/a
36.831	13.6915	73662	prompt	n/a	poems singapore classic depth\n
37.875	0.1355	75750	keystroke_p	p	n/a
38.025	0.1055	76050	keystroke_e	e	n/a
38.3405	0.1345	76681	keystroke_m	m	n/a
38.55	0.09	77100	keystroke_s	s	n/a
39.541	0.104	79082	keystroke_Key.backspace	Key.backspace	n/a
39.9	0.105	79800	keystroke_Key.backspace	Key.backspace	n/a
40.261	0.059	80522	keystroke_Key.backspace	Key.backspace	n/a
40.995	0.0905	81990	keystroke_o	o	n/a
41.25	0.12	82500	keystroke_e	e	n/a
41.746	0.104	83492	keystroke_m	m	n/a
42	0.135	84000	keystroke_s	s	n/a
42.33	0.09	84660	keystroke_Key.space	Key.space	n/a
42.555	0.135	85110	keystroke_s	s	n/a
42.8705	0.1345	85741	keystroke_i	i	n/a
43.111	0.1345	86222	keystroke_n	n	n/a
43.3805	0.105	86761	keystroke_g	g	n/a
43.65	0.1355	87300	keystroke_a	a	n/a
44.01	0.105	88020	keystroke_p	p	n/a
44.25	0.105	88500	keystroke_o	o	n/a
44.446	0.119	88892	keystroke_r	r	n/a
44.7305	0.0905	89461	keystroke_e	e	n/a
45.1505	0.12	90301	keystroke_Key.space	Key.space	n/a
45.8705	0.105	91741	keystroke_c	c	n/a
46.321	0.1495	92642	keystroke_l	l	n/a
46.5905	0.135	93181	keystroke_a	a	n/a
47.1005	0.09	94201	keystroke_s	s	n/a
47.3395	0.09	94679	keystroke_s	s	n/a
47.596	0.1495	95192	keystroke_i	i	n/a
47.85	0.1205	95700	keystroke_c	c	n/a
48.1045	0.1665	96209	keystroke_Key.space	Key.space	n/a
48.4355	0.105	96871	keystroke_d	d	n/a
48.796	0.044	97592	keystroke_e	e	n/a
49.0655	0.0895	98131	keystroke_p	p	n/a
49.3955	0.1495	98791	keystroke_t	t	n/a
49.696	0.1195	99392	keystroke_h	h	n/a
50.4005	0.12	100801	keystroke_Key.enter	Key.enter	n/a
50.5265	13.736	101053	prompt	n/a	feeds began review dose\n
51.57	0.06	103140	keystroke_f	f	n/a
51.9	0.105	103800	keystroke_e	e	n/a
52.155	0.0605	104310	keystroke_e	e	n/a
52.455	0.12	104910	keystroke_d	d	n/a
52.7255	0.105	105451	keystroke_s	s	n/a
53.0405	0.135	106081	keystroke_Key.space	Key.space	n/a
53.3405	0.09	106681	keystroke_v	v	n/a
54.3605	0.1195	108721	keystroke_Key.backspace	Key.backspace	n/a
54.735	0.0755	109470	keystroke_b	b	n/a
55.05	0.1355	110100	keystroke_e	e	n/a
56.5055	0.12	113011	keystroke_g	g	n/a
57.0755	0.135	114151	keystroke_a	a	n/a
57.391	0.1045	114782	keystroke_n	n	n/a
57.72	0.12	115440	keystroke_Key.space	Key.space	n/a
58.111	0.1345	116222	keystroke_r	r	n/a
58.35	0.105	116700	keystroke_e	e	n/a
58.725	0.1205	117450	keystroke_v	v	n/a
59.011	0.164	118022	keystroke_i	i	n/a
59.2355	0.135	118471	keystroke_e	e	n/a
59.4905	0.1055	118981	keystroke_w	w	n/a
59.7755	0.135	119551	keystroke_Key.space	Key.space	n/a
60.0755	0.12	120151	keystroke_d	d	n/a
60.3755	0.12	120751	keystroke_o	o	n/a
60.6155	0.1055	121231	keystroke_s	s	n/a
60.9155	0.1055	121831	keystroke_e	e	n/a
64.2025	0.058	128405	keystroke_Key.enter	Key.enter	n/a
64.266	12.971	128532	prompt	n/a	longest spoken asbestos rocky\n
65.116	0.15	130232	keystroke_l	l	n/a
65.416	0.1495	130832	keystroke_o	o	n/a
65.6705	0.18	131341	keystroke_n	n	n/a
65.8955	0.0905	131791	keystroke_g	g	n/a
