onset	duration	sample	value	key	prompt_text
30.893	17.0915	61786	prompt	n/a	the quick brown fox jumps over a lazy dog\n
33.779	0.058	67558	keystroke_t	t	n/a
33.822	0.075	67644	keystroke_h	h	n/a
33.942	0.165	67884	keystroke_e	e	n/a
34.062	0.12	68124	keystroke_Key.space	Key.space	n/a
34.287	0.135	68574	keystroke_q	q	n/a
34.407	0.075	68814	keystroke_u	u	n/a
35.082	0.06	70164	keystroke_u	u	n/a
35.547	0.09	71094	keystroke_Key.backspace	Key.backspace	n/a
35.787	0.09	71574	keystroke_i	i	n/a
35.982	0.09	71964	keystroke_c	c	n/a
36.102	0.105	72204	keystroke_k	k	n/a
36.252	0.135	72504	keystroke_Key.space	Key.space	n/a
36.597	0.075	73194	keystroke_b	b	n/a
36.702	0.12	73404	keystroke_r	r	n/a
36.867	0.03	73734	keystroke_o	o	n/a
36.972	0.105	73944	keystroke_w	w	n/a
37.287	0.135	74574	keystroke_n	n	n/a
37.467	0.105	74934	keystroke_Key.space	Key.space	n/a
37.752	0.09	75504	keystroke_f	f	n/a
37.857	0.105	75714	keystroke_o	o	n/a
38.097	0.135	76194	keystroke_x	x	n/a
38.202	0.12	76404	keystroke_Key.space	Key.space	n/a
38.742	0.075	77484	keystroke_j	j	n/a
38.937	0.06	77874	keystroke_u	u	n/a
39.132	0.105	78264	keystroke_m	m	n/a
39.312	0.06	78624	keystroke_o	o	n/a
39.432	0.1055	78864	keystroke_s	s	n/a
39.612	0.09	79224	keystroke_Key.space	Key.space	n/a
39.747	0.135	79494	keystroke_o	o	n/a
39.8975	0.119	79795	keystroke_v	v	n/a
40.1515	0.06	80303	keystroke_Key.backspace	Key.backspace	n/a
40.2865	0.06	80573	keystroke_Key.backspace	Key.backspace	n/a
40.4215	0.045	80843	keystroke_Key.backspace	Key.backspace	n/a
40.5265	0.075	81053	keystroke_Key.backspace	Key.backspace	n/a
40.8265	0.075	81653	keystroke_Key.backspace	Key.backspace	n/a
41.0815	0.105	82163	keystroke_o	o	n/a
41.6815	0.09	83363	keystroke_Key.backspace	Key.backspace	n/a
41.9965	0.075	83993	keystroke_p	p	n/a
42.2065	0.12	84413	keystroke_s	s	n/a
42.3565	0.105	84713	keystroke_Key.space	Key.space	n/a
