onset	duration	sample	value	key	prompt_text
8.282	16.483	16564	prompt	n/a	the quick brown fox jumps over a lazy dog\n
10.3065	0.011	20613	keystroke_t	t	n/a
10.3325	0.0745	20665	keystroke_h	h	n/a
10.422	0.075	20844	keystroke_e	e	n/a
10.722	0.09	21444	keystroke_Key.space	Key.space	n/a
10.917	0.061	21834	keystroke_q	q	n/a
11.007	0.061	22014	keystroke_u	u	n/a
11.202	0.06	22404	keystroke_i	i	n/a
11.412	0.046	22824	keystroke_f	f	n/a
11.472	0.046	22944	keystroke_k	k	n/a
12.5815	0.0605	25163	keystroke_Key.backspace	Key.backspace	n/a
12.761	0.076	25522	keystroke_Key.backspace	Key.backspace	n/a
13.2725	0.075	26545	keystroke_c	c	n/a
14.067	0.06	28134	keystroke_k	k	n/a
15.357	0.105	30714	keystroke_Key.space	Key.space	n/a
15.582	0.06	31164	keystroke_b	b	n/a
15.837	0.06	31674	keystroke_r	r	n/a
15.898	0.089	31796	keystroke_o	o	n/a
16.017	0.0905	32034	keystroke_w	w	n/a
16.1675	0.059	32335	keystroke_n	n	n/a
16.3915	0.135	32783	keystroke_Key.space	Key.space	n/a
16.7065	0.045	33413	keystroke_f	f	n/a
16.797	0.09	33594	keystroke_o	o	n/a
16.917	0.135	33834	keystroke_r	r	n/a
17.4125	0.075	34825	keystroke_s	s	n/a
18.567	0.06	37134	keystroke_Key.backspace	Key.backspace	n/a
18.732	0.06	37464	keystroke_Key.backspace	Key.backspace	n/a
18.837	0.12	37674	keystroke_x	x	n/a
19.2865	0.105	38573	keystroke_Key.space	Key.space	n/a
20.1865	0.045	40373	keystroke_j	j	n/a
20.3665	0.03	40733	keystroke_u	u	n/a
20.5165	0.075	41033	keystroke_m	m	n/a
20.7715	0.015	41543	keystroke_p	p	n/a
21.6565	0.105	43313	keystroke_s	s	n/a
21.7465	0.105	43493	keystroke_Key.space	Key.space	n/a
21.9415	0.105	43883	keystroke_o	o	n/a
22.0615	0.061	44123	keystroke_v	v	n/a
22.1965	0.165	44393	keystroke_e	e	n/a
