onset	duration	sample	value	key	prompt_text
8.5885	0.0915	17177	keystroke_Key.up	Key.up	n/a
8.876	25.858	17752	prompt	n/a	the quick brown fox jumps over a lazy dog\n
10.2405	0.09	20481	keystroke_Key.down	Key.down	n/a
19.25	0.128	38500	keystroke_t	t	n/a
19.3865	0.0555	38773	keystroke_h	h	n/a
19.45	0.1835	38900	keystroke_e	e	n/a
19.602	0.144	39204	keystroke_Key.space	Key.space	n/a
19.85	0.224	39700	keystroke_q	q	n/a
20.682	0.0635	41364	keystroke_y	y	n/a
22.8895	0.088	45779	keystroke_Key.backspace	Key.backspace	n/a
23.3225	0.0635	46645	keystroke_i	i	n/a
23.8095	0.1045	47619	keystroke_Key.backspace	Key.backspace	n/a
24.138	0.0805	48276	keystroke_u	u	n/a
24.498	0.0955	48996	keystroke_i	i	n/a
24.8335	0.128	49667	keystroke_c	c	n/a
25.0495	0.0885	50099	keystroke_k	k	n/a
25.2415	0.144	50483	keystroke_Key.space	Key.space	n/a
25.482	0.104	50964	keystroke_b	b	n/a
25.626	0.1355	51252	keystroke_r	r	n/a
25.794	0.0795	51588	keystroke_o	o	n/a
26.4335	0.12	52867	keystroke_w	w	n/a
26.634	0.08	53268	keystroke_n	n	n/a
26.834	0.119	53668	keystroke_Key.space	Key.space	n/a
27.282	0.1115	54564	keystroke_f	f	n/a
27.834	0.072	55668	keystroke_o	o	n/a
28.0665	0.1275	56133	keystroke_x	x	n/a
28.2975	0.12	56595	keystroke_Key.space	Key.space	n/a
28.9135	0.1685	57827	keystroke_j	j	n/a
29.042	0.136	58084	keystroke_u	u	n/a
29.17	0.128	58340	keystroke_j	j	n/a
30.498	0.0715	60996	keystroke_Key.backspace	Key.backspace	n/a
30.858	0.0715	61716	keystroke_m	m	n/a
31.058	0.08	62116	keystroke_p	p	n/a
31.21	0.1595	62420	keystroke_s	s	n/a
31.834	0.096	63668	keystroke_Key.space	Key.space	n/a
31.994	0.1035	63988	keystroke_o	o	n/a
32.162	0.0955	64324	keystroke_v	v	n/a
32.37	0.2075	64740	keystroke_e	e	n/a
32.4905	0.183	64981	keystroke_r	r	n/a
32.6175	0.1845	65235	keystroke_Key.space	Key.space	n/a
32.77	0.176	65540	keystroke_a	a	n/a
32.93	0.104	65860	keystroke_Key.space	Key.space	n/a
33.13	0.104	66260	keystroke_l	l	n/a
33.458	0.1125	66916	keystroke_a	a	n/a
33.73	0.1035	67460	keystroke_z	z	n/a
33.85	0.072	67700	keystroke_y	y	n/a
33.9775	0.1125	67955	keystroke_Key.space	Key.space	n/a
34.1215	0.1045	68243	keystroke_d	d	n/a
34.194	0.096	68388	keystroke_o	o	n/a
34.377	0.113	68754	keystroke_g	g	n/a
34.658	0.072	69316	keystroke_Key.enter	Key.enter	n/a
34.741	17.1665	69482	prompt	n/a	murphy biographies broadcast arise\n
35.674	0.08	71348	keystroke_m	m	n/a
36.1935	0.153	72387	keystroke_u	u	n/a
36.4495	0.1205	72899	keystroke_r	r	n/a
36.8335	0.1525	73667	keystroke_p	p	n/a
38.122	0.2155	76244	keystroke_h	h	n/a
38.282	0.1435	76564	keystroke_y	y	n/a
38.474	0.1195	76948	keystroke_Key.space	Key.space	n/a
38.818	0.0795	77636	keystroke_b	b	n/a
39.882	0.2	79764	keystroke_i	i	n/a
40.018	0.1195	80036	keystroke_o	o	n/a
40.2895	0.0965	80579	keystroke_g	g	n/a
40.5455	0.136	81091	keystroke_r	r	n/a
41.4415	0.144	82883	keystroke_a	a	n/a
41.93	0.0795	83860	keystroke_h	h	n/a
43.0575	0.088	86115	keystroke_Key.backspace	Key.backspace	n/a
43.858	0.0715	87716	keystroke_p	p	n/a
44.1375	0.0645	88275	keystroke_h	h	n/a
44.5295	0.168	89059	keystroke_s	s	n/a
44.7055	0.1205	89411	keystroke_Key.space	Key.space	n/a
45.0255	0.088	90051	keystroke_b	b	n/a
45.185	0.105	90370	keystroke_r	r	n/a
45.306	0.095	90612	keystroke_o	o	n/a
45.522	0.112	91044	keystroke_a	a	n/a
46.0175	0.0805	92035	keystroke_d	d	n/a
46.33	0.1595	92660	keystroke_c	c	n/a
46.4575	0.1765	92915	keystroke_a	a	n/a
46.626	0.1915	93252	keystroke_s	s	n/a
46.81	0.1915	93620	keystroke_e	e	n/a
47.1695	0.1365	94339	keystroke_Key.space	Key.space	n/a
47.737	0.08	95474	keystroke_Key.backspace	Key.backspace	n/a
47.897	0.088	95794	keystroke_Key.backspace	Key.backspace	n/a
49.058	0.12	98116	keystroke_t	t	n/a
49.273	0.137	98546	keystroke_Key.space	Key.space	n/a
49.882	0.1355	99764	keystroke_a	a	n/a
50.0655	0.128	100131	keystroke_r	r	n/a
50.9695	0.088	101939	keystroke_i	i	n/a
51.0735	0.152	102147	keystroke_s	s	n/a
51.1935	0.168	102387	keystroke_e	e	n/a
51.793	0.113	103586	keystroke_Key.enter	Key.enter	n/a
51.9135	10.586	103827	prompt	n/a	clause ain't approach manchester\n
52.61	0.088	105220	keystroke_c	c	n/a
52.77	0.0555	105540	keystroke_l	l	n/a
54.242	0.112	108484	keystroke_a	a	n/a
54.418	0.072	108836	keystroke_u	u	n/a
54.546	0.184	109092	keystroke_s	s	n/a
54.69	0.2	109380	keystroke_e	e	n/a
54.858	0.12	109716	keystroke_Key.space	Key.space	n/a
55.05	0.104	110100	keystroke_a	a	n/a
55.586	0.0875	111172	keystroke_i	i	n/a
55.738	0.088	111476	keystroke_n	n	n/a
56.274	0.08	112548	keystroke_'	'	n/a
56.53	0.104	113060	keystroke_t	t	n/a
57.146	0.0795	114292	keystroke_Key.space	Key.space	n/a
57.3935	0.1045	114787	keystroke_a	a	n/a
57.8335	0.088	115667	keystroke_p	p	n/a
58.001	0.0805	116002	keystroke_p	p	n/a
58.2015	0.088	116403	keystroke_r	r	n/a
58.321	0.065	116642	keystroke_o	o	n/a
58.513	0.096	117026	keystroke_a	a	n/a
58.73	0.159	117460	keystroke_c	c	n/a
58.9215	0.0795	117843	keystroke_h	h	n/a
59.0975	0.112	118195	keystroke_Key.space	Key.space	n/a
59.386	0.0875	118772	keystroke_m	m	n/a
59.506	0.143	119012	keystroke_a	a	n/a
59.65	0.0875	119300	keystroke_n	n	n/a
59.8095	0.1445	119619	keystroke_c	c	n/a
60.145	0.097	120290	keystroke_h	h	n/a
60.7295	0.192	121459	keystroke_e	e	n/a
60.8655	0.232	121731	keystroke_s	s	n/a
61.106	0.1355	122212	keystroke_t	t	n/a
61.3375	0.16	122675	keystroke_e	e	n/a
61.4335	0.1605	122867	keystroke_r	r	n/a
62.4015	0.096	124803	keystroke_Key.enter	Key.enter	n/a
62.5035	15.3555	125007	prompt	n/a	belarus sections degrees purpose\n
63.634	0.08	127268	keystroke_b	b	n/a
63.7775	0.112	127555	keystroke_e	e	n/a
63.9855	0.12	127971	keystroke_l	l	n/a
64.577	0.136	129154	keystroke_a	a	n/a
64.873	0.112	129746	keystroke_r	r	n/a
65.105	0.056	130210	keystroke_u	u	n/a
65.2015	0.112	130403	keystroke_s	s	n/a
65.497	0.0885	130994	keystroke_Key.space	Key.space	n/a
65.8655	0.208	131731	keystroke_s	s	n/a
66.0095	0.152	132019	keystroke_e	e	n/a
66.2815	0.112	132563	keystroke_c	c	n/a
72.1615	0.112	144323	keystroke_t	t	n/a
72.3775	0.1925	144755	keystroke_i	i	n/a
72.481	0.1445	144962	keystroke_o	o	n/a
72.681	0.08	145362	keystroke_n	n	n/a
72.7695	0.1435	145539	keystroke_s	s	n/a
72.905	0.096	145810	keystroke_Key.space	Key.space	n/a
