onset	duration	sample	value	key	prompt_text
3.3785	0.091	6757	keystroke_Key.space	Key.space	n/a
3.5035	7.6655	7007	prompt	n/a	the quick brown fox jumps over a lazy dog\n
5.589	0.027	11178	keystroke_t	t	n/a
5.59	0.056	11180	keystroke_h	h	n/a
5.706	0.135	11412	keystroke_e	e	n/a
5.916	0.09	11832	keystroke_Key.space	Key.space	n/a
6.036	0.135	12072	keystroke_q	q	n/a
6.201	0.06	12402	keystroke_u	u	n/a
6.366	0.075	12732	keystroke_i	i	n/a
6.4865	0.1195	12973	keystroke_c	c	n/a
6.6215	0.105	13243	keystroke_k	k	n/a
6.6815	0.0895	13363	keystroke_Key.space	Key.space	n/a
6.8465	0.0745	13693	keystroke_b	b	n/a
6.9365	0.075	13873	keystroke_r	r	n/a
7.0265	0.075	14053	keystroke_o	o	n/a
7.1315	0.09	14263	keystroke_w	w	n/a
7.1915	0.0605	14383	keystroke_n	n	n/a
7.312	0.0895	14624	keystroke_Key.space	Key.space	n/a
7.4915	0.105	14983	keystroke_f	f	n/a
7.5815	0.09	15163	keystroke_o	o	n/a
7.7015	0.1055	15403	keystroke_x	x	n/a
7.822	0.09	15644	keystroke_Key.space	Key.space	n/a
7.912	0.075	15824	keystroke_j	j	n/a
8.062	0.075	16124	keystroke_u	u	n/a
8.197	0.105	16394	keystroke_m	m	n/a
8.392	0.06	16784	keystroke_p	p	n/a
8.482	0.09	16964	keystroke_s	s	n/a
8.6465	0.075	17293	keystroke_Key.space	Key.space	n/a
8.7815	0.09	17563	keystroke_o	o	n/a
8.7965	0.12	17593	keystroke_v	v	n/a
8.9765	0.12	17953	keystroke_e	e	n/a
9.0365	0.135	18073	keystroke_r	r	n/a
9.1865	0.075	18373	keystroke_Key.space	Key.space	n/a
9.4565	0.105	18913	keystroke_a	a	n/a
9.5615	0.075	19123	keystroke_Key.space	Key.space	n/a
9.7415	0.06	19483	keystroke_l	l	n/a
9.7865	0.09	19573	keystroke_a	a	n/a
9.9515	0.105	19903	keystroke_z	z	n/a
10.177	0.075	20354	keystroke_y	y	n/a
10.281	0.076	20562	keystroke_Key.space	Key.space	n/a
10.372	0.135	20744	keystroke_d	d	n/a
10.492	0.0595	20984	keystroke_o	o	n/a
10.582	0.09	21164	keystroke_g	g	n/a
11.107	0.0595	22214	keystroke_Key.enter	Key.enter	n/a
11.173	5.3655	22346	prompt	n/a	medium divisions silly individually\n
11.7365	0.12	23473	keystroke_m	m	n/a
11.8715	0.03	23743	keystroke_e	e	n/a
11.9765	0.12	23953	keystroke_d	d	n/a
12.0815	0.09	24163	keystroke_i	i	n/a
12.2615	0.0895	24523	keystroke_u	u	n/a
12.396	0.0755	24792	keystroke_m	m	n/a
12.5465	0.075	25093	keystroke_Key.space	Key.space	n/a
12.6365	0.09	25273	keystroke_d	d	n/a
12.7415	0.075	25483	keystroke_i	i	n/a
12.8615	0.075	25723	keystroke_v	v	n/a
12.9665	0.075	25933	keystroke_i	i	n/a
13.0265	0.12	26053	keystroke_s	s	n/a
13.1615	0.03	26323	keystroke_i	i	n/a
13.2365	0.105	26473	keystroke_o	o	n/a
13.2815	0.105	26563	keystroke_n	n	n/a
13.5215	0.105	27043	keystroke_s	s	n/a
13.912	0.074	27824	keystroke_Key.space	Key.space	n/a
14.046	0.105	28092	keystroke_s	s	n/a
14.166	0.06	28332	keystroke_i	i	n/a
14.331	0.0605	28662	keystroke_l	l	n/a
14.4365	0.075	28873	keystroke_l	l	n/a
14.5265	0.105	29053	keystroke_y	y	n/a
14.6465	0.075	29293	keystroke_Key.space	Key.space	n/a
14.7665	0.1045	29533	keystroke_i	i	n/a
14.8265	0.105	29653	keystroke_n	n	n/a
14.9465	0.12	29893	keystroke_d	d	n/a
15.1265	0.09	30253	keystroke_i	i	n/a
15.3815	0.09	30763	keystroke_v	v	n/a
15.5015	0.105	31003	keystroke_i	i	n/a
15.6215	0.12	31243	keystroke_d	d	n/a
15.7565	0.06	31513	keystroke_u	u	n/a
15.8465	0.12	31693	keystroke_a	a	n/a
15.9815	0.06	31963	keystroke_l	l	n/a
16.0865	0.09	32173	keystroke_l	l	n/a
16.2215	0.09	32443	keystroke_y	y	n/a
16.4615	0.075	32923	keystroke_Key.enter	Key.enter	n/a
