onset	duration	sample	value	key	prompt_text
8.9875	19.4835	17975	prompt	n/a	the quick brown fox jumps over a lazy dog\n
15.74	0.068	31480	keystroke_s	s	n/a
15.7405	0.053	31481	keystroke_j	j	n/a
15.7465	0.077	31493	keystroke_h	h	n/a
15.752	0.0715	31504	keystroke_d	d	n/a
15.7775	0.136	31555	keystroke_f	f	n/a
16.7985	0.3905	33597	keystroke_\	\	n/a
18.5235	0.074	37047	keystroke_t	t	n/a
18.583	0.0905	37166	keystroke_h	h	n/a
18.6885	0.0745	37377	keystroke_e	e	n/a
18.778	0.0755	37556	keystroke_Key.space	Key.space	n/a
18.9285	0.105	37857	keystroke_q	q	n/a
19.078	0.1805	38156	keystroke_u	u	n/a
19.2285	0.089	38457	keystroke_i	i	n/a
19.378	0.0755	38756	keystroke_c	c	n/a
20.0375	0.076	40075	keystroke_k	k	n/a
21.0285	0.104	42057	keystroke_Key.space	Key.space	n/a
22.0185	0.0745	44037	keystroke_b	b	n/a
22.1235	0.0895	44247	keystroke_r	r	n/a
22.2275	0.136	44455	keystroke_o	o	n/a
22.348	0.0605	44696	keystroke_w	w	n/a
22.4535	0.0895	44907	keystroke_n	n	n/a
22.618	0.09	45236	keystroke_Key.space	Key.space	n/a
22.7835	0.0755	45567	keystroke_f	f	n/a
23.188	0.0895	46376	keystroke_o	o	n/a
23.4575	0.105	46915	keystroke_x	x	n/a
23.863	0.045	47726	keystroke_Key.space	Key.space	n/a
23.9985	0.0895	47997	keystroke_j	j	n/a
24.208	0.075	48416	keystroke_u	u	n/a
24.703	0.1045	49406	keystroke_m	m	n/a
25.0335	0.0895	50067	keystroke_p	p	n/a
25.1985	0.0895	50397	keystroke_s	s	n/a
25.393	0.075	50786	keystroke_Key.space	Key.space	n/a
25.6335	0.0605	51267	keystroke_o	o	n/a
25.933	0.1205	51866	keystroke_v	v	n/a
26.0685	0.195	52137	keystroke_e	e	n/a
26.2025	0.092	52405	keystroke_r	r	n/a
26.2955	0.0875	52591	keystroke_Key.space	Key.space	n/a
26.5185	0.0595	53037	keystroke_a	a	n/a
26.6235	0.0895	53247	keystroke_Key.space	Key.space	n/a
26.8035	0.105	53607	keystroke_l	l	n/a
26.9375	0.091	53875	keystroke_a	a	n/a
27.1475	0.09	54295	keystroke_z	z	n/a
27.2835	0.1045	54567	keystroke_y	y	n/a
27.4475	0.0905	54895	keystroke_Key.space	Key.space	n/a
28.0025	0.015	56005	keystroke_d	d	n/a
28.048	0.0905	56096	keystroke_o	o	n/a
28.198	0.105	56396	keystroke_g	g	n/a
28.4075	0.06	56815	keystroke_Key.enter	Key.enter	n/a
28.48	6.0955	56960	prompt	n/a	be sure shield schemes\n
29.1135	0.089	58227	keystroke_b	b	n/a
29.2335	0.074	58467	keystroke_e	e	n/a
29.3535	0.075	58707	keystroke_Key.space	Key.space	n/a
29.5185	0.075	59037	keystroke_s	s	n/a
29.7735	0.089	59547	keystroke_u	u	n/a
29.8775	0.091	59755	keystroke_r	r	n/a
29.9385	0.09	59877	keystroke_e	e	n/a
30.0425	0.0605	60085	keystroke_Key.space	Key.space	n/a
31.0025	0.06	62005	keystroke_s	s	n/a
31.0775	0.1515	62155	keystroke_h	h	n/a
31.1835	0.1195	62367	keystroke_i	i	n/a
31.348	0.045	62696	keystroke_e	e	n/a
31.4235	0.15	62847	keystroke_l	l	n/a
31.5885	0.09	63177	keystroke_d	d	n/a
31.6935	0.075	63387	keystroke_Key.space	Key.space	n/a
31.918	0.1055	63836	keystroke_c	c	n/a
32.039	0.1045	64078	keystroke_h	h	n/a
32.2185	0.105	64437	keystroke_e	e	n/a
32.6085	0.03	65217	keystroke_Key.backspace	Key.backspace	n/a
32.908	0.0755	65816	keystroke_Key.backspace	Key.backspace	n/a
33.0885	0.0745	66177	keystroke_Key.backspace	Key.backspace	n/a
33.2385	0.119	66477	keystroke_s	s	n/a
33.3425	0.136	66685	keystroke_c	c	n/a
33.614	0.1195	67228	keystroke_h	h	n/a
33.7485	0.06	67497	keystroke_e	e	n/a
34.0035	0.09	68007	keystroke_m	m	n/a
34.1085	0.149	68217	keystroke_e	e	n/a
34.288	0.1205	68576	keystroke_s	s	n/a
34.4825	0.09	68965	keystroke_Key.enter	Key.enter	n/a
34.58	9.91	69160	prompt	n/a	jumping configuration slim educators\n
35.3235	0.074	70647	keystroke_j	j	n/a
35.5475	0.09	71095	keystroke_u	u	n/a
36.4325	0.076	72865	keystroke_m	m	n/a
36.9275	0.076	73855	keystroke_p	p	n/a
37.3785	0.0445	74757	keystroke_i	i	n/a
37.4825	0.135	74965	keystroke_n	n	n/a
37.6475	0.06	75295	keystroke_g	g	n/a
37.8125	0.09	75625	keystroke_Key.space	Key.space	n/a
38.0525	0.121	76105	keystroke_c	c	n/a
38.129	0.1635	76258	keystroke_o	o	n/a
38.2775	0.09	76555	keystroke_n	n	n/a
38.3835	0.104	76767	keystroke_f	f	n/a
38.6085	0.089	77217	keystroke_i	i	n/a
39.0575	0.061	78115	keystroke_g	g	n/a
39.6735	0.0745	79347	keystroke_u	u	n/a
39.8985	0.105	79797	keystroke_a	a	n/a
40.1535	0.075	80307	keystroke_r	r	n/a
40.6935	0.045	81387	keystroke_Key.backspace	Key.backspace	n/a
40.8285	0.0895	81657	keystroke_Key.backspace	Key.backspace	n/a
40.9035	0.105	81807	keystroke_r	r	n/a
41.023	0.1355	82046	keystroke_a	a	n/a
41.098	0.136	82196	keystroke_t	t	n/a
41.294	0.1795	82588	keystroke_i	i	n/a
41.443	0.165	82886	keystroke_o	o	n/a
41.638	0.15	83276	keystroke_n	n	n/a
41.833	0.105	83666	keystroke_Key.space	Key.space	n/a
42.058	0.075	84116	keystroke_s	s	n/a
42.148	0.196	84296	keystroke_l	l	n/a
42.329	0.089	84658	keystroke_i	i	n/a
42.538	0.075	85076	keystroke_m	m	n/a
42.703	0.09	85406	keystroke_Key.space	Key.space	n/a
43.0635	0.0595	86127	keystroke_e	e	n/a
43.228	0.09	86456	keystroke_d	d	n/a
43.5285	0.0745	87057	keystroke_u	u	n/a
43.618	0.105	87236	keystroke_c	c	n/a
43.738	0.15	87476	keystroke_a	a	n/a
43.873	0.1505	87746	keystroke_t	t	n/a
44.098	0.075	88196	keystroke_o	o	n/a
44.2035	0.1195	88407	keystroke_r	r	n/a
44.308	0.1055	88616	keystroke_s	s	n/a
44.4285	0.0595	88857	keystroke_Key.enter	Key.enter	n/a
44.5	7.2205	89000	prompt	n/a	aerospace imported expires determined\n
45.239	0.0745	90478	keystroke_a	a	n/a
45.5085	0.045	91017	keystroke_r	r	n/a
45.8685	0.075	91737	keystroke_Key.backspace	Key.backspace	n/a
45.9435	0.075	91887	keystroke_e	e	n/a
45.9885	0.09	91977	keystroke_r	r	n/a
46.1225	0.09	92245	keystroke_o	o	n/a
46.1375	0.18	92275	keystroke_s	s	n/a
46.3325	0.1055	92665	keystroke_p	p	n/a
46.4235	0.194	92847	keystroke_a	a	n/a
46.6035	0.15	93207	keystroke_c	c	n/a
46.7085	0.089	93417	keystroke_e	e	n/a
46.7985	0.09	93597	keystroke_Key.space	Key.space	n/a
47.2185	0.105	94437	keystroke_i	i	n/a
47.5335	0.075	95067	keystroke_m	m	n/a
47.7285	0.105	95457	keystroke_p	p	n/a
47.9685	0.09	95937	keystroke_o	o	n/a
48.1785	0.12	96357	keystroke_r	r	n/a
48.2685	0.12	96537	keystroke_t	t	n/a
48.4485	0.0455	96897	keystroke_e	e	n/a
48.613	0.0605	97226	keystroke_d	d	n/a
48.6885	0.09	97377	keystroke_Key.space	Key.space	n/a
49.034	0.0745	98068	keystroke_e	e	n/a
49.2435	0.105	98487	keystroke_x	x	n/a
49.363	0.0605	98726	keystroke_p	p	n/a
49.7985	0.045	99597	keystroke_i	i	n/a
49.8585	0.135	99717	keystroke_r	r	n/a
49.9485	0.195	99897	keystroke_e	e	n/a
50.1135	0.105	100227	keystroke_s	s	n/a
50.2785	0.104	100557	keystroke_Key.space	Key.space	n/a
50.4885	0.075	100977	keystroke_d	d	n/a
50.6685	0.1645	101337	keystroke_e	e	n/a
50.804	0.119	101608	keystroke_t	t	n/a
50.953	0.1355	101906	keystroke_e	e	n/a
51.058	0.105	102116	keystroke_r	r	n/a
51.148	0.1055	102296	keystroke_m	m	n/a
51.283	0.121	102566	keystroke_i	i	n/a
51.389	0.0895	102778	keystroke_n	n	n/a
51.463	0.06	102926	keystroke_e	e	n/a
51.643	0.075	103286	keystroke_Key.enter	Key.enter	n/a
51.7465	6.8585	103493	prompt	n/a	annually attempting senators morocco\n
52.573	0.06	105146	keystroke_a	a	n/a
52.708	0.06	105416	keystroke_n	n	n/a
52.8435	0.09	105687	keystroke_n	n	n/a
52.9785	0.0745	105957	keystroke_u	u	n/a
53.128	0.09	106256	keystroke_a	a	n/a
53.2485	0.0745	106497	keystroke_l	l	n/a
53.4135	0.075	106827	keystroke_l	l	n/a
53.5035	0.105	107007	keystroke_y	y	n/a
53.653	0.1045	107306	keystroke_Key.space	Key.space	n/a
54.028	0.1045	108056	keystroke_a	a	n/a
54.1925	0.076	108385	keystroke_t	t	n/a
54.328	0.1195	108656	keystroke_t	t	n/a
54.4635	0.1345	108927	keystroke_e	e	n/a
54.7925	0.09	109585	keystroke_m	m	n/a
54.943	0.1055	109886	keystroke_p	p	n/a
55.0635	0.0745	110127	keystroke_t	t	n/a
55.1835	0.164	110367	keystroke_i	i	n/a
55.3185	0.119	110637	keystroke_n	n	n/a
55.4225	0.075	110845	keystroke_g	g	n/a
55.5585	0.089	111117	keystroke_Key.space	Key.space	n/a
55.6785	0.12	111357	keystroke_s	s	n/a
55.7535	0.104	111507	keystroke_e	e	n/a
55.8435	0.075	111687	keystroke_n	n	n/a
55.9935	0.1495	111987	keystroke_a	a	n/a
56.1135	0.1045	112227	keystroke_t	t	n/a
56.308	0.09	112616	keystroke_o	o	n/a
56.413	0.09	112826	keystroke_r	r	n/a
56.5485	0.09	113097	keystroke_s	s	n/a
56.668	0.105	113336	keystroke_Key.space	Key.space	n/a
57.0585	0.105	114117	keystroke_m	m	n/a
57.2385	0.0755	114477	keystroke_o	o	n/a
57.3285	0.06	114657	keystroke_r	r	n/a
57.7635	0.015	115527	keystroke_o	o	n/a
57.8985	0.075	115797	keystroke_c	c	n/a
58.1535	0.06	116307	keystroke_c	c	n/a
58.3025	0.061	116605	keystroke_o	o	n/a
58.5285	0.0745	117057	keystroke_Key.enter	Key.enter	n/a
58.611	7.6745	117222	prompt	n/a	performed station expensive scripting\n
59.458	0.09	118916	keystroke_p	p	n/a
59.578	0.105	119156	keystroke_e	e	n/a
59.638	0.1205	119276	keystroke_r	r	n/a
59.8935	0.075	119787	keystroke_f	f	n/a
59.9695	0.074	119939	keystroke_o	o	n/a
60.1035	0.075	120207	keystroke_r	r	n/a
60.2535	0.075	120507	keystroke_m	m	n/a
60.4785	0.089	120957	keystroke_Key.space	Key.space	n/a
60.6135	0.12	121227	keystroke_s	s	n/a
60.8085	0.105	121617	keystroke_t	t	n/a
