onset	duration	sample	value	key	prompt_text
36.3915	0.12	72783	keystroke_		n/a
38.67	0.1335	77340	keystroke_o	o	n/a
38.7555	0.102	77511	keystroke_n	n	n/a
41.4835	0.127	82967	keystroke_m	m	n/a
41.6095	0.134	83219	keystroke_i	i	n/a
41.7195	0.123	83439	keystroke_n	n	n/a
41.843	0.093	83686	keystroke_a	a	n/a
41.907	0.1645	83814	keystroke_f	f	n/a
41.9995	0.141	83999	keystroke_a	a	n/a
42.0955	0.094	84191	keystroke_h	h	n/a
42.2965	0.1575	84593	keystroke_m	m	n/a
42.36	0.134	84720	keystroke_i	i	n/a
45.8295	0.032	91659	keystroke_Key.shift_r	Key.shift_r	n/a
46.173	0.325	92346	keystroke_Key.shift_r	Key.shift_r	n/a
46.3685	0.087	92737	keystroke__	_	n/a
46.8985	0.103	93797	keystroke_k	k	n/a
47.0545	0.1505	94109	keystroke_e	e	n/a
47.444	0.1265	94888	keystroke_y	y	n/a
47.6235	0.079	95247	keystroke_b	b	n/a
47.7555	0.111	95511	keystroke_o	o	n/a
47.8915	0.126	95783	keystroke_a	a	n/a
48.017	0.073	96034	keystroke_r	r	n/a
48.1925	0.1335	96385	keystroke_d	d	n/a
48.29	0.094	96580	keystroke_Key.space	Key.space	n/a
48.484	0.111	96968	keystroke_p	p	n/a
48.629	0.1205	97258	keystroke_r	r	n/a
48.7485	0.1245	97497	keystroke_o	o	n/a
48.874	0.062	97748	keystroke_t	t	n/a
49.056	0.087	98112	keystroke_o	o	n/a
49.143	0.123	98286	keystroke_c	c	n/a
49.245	0.094	98490	keystroke_o	o	n/a
49.449	0.1105	98898	keystroke_l	l	n/a
49.6395	0.079	99279	keystroke_Key.space	Key.space	n/a
50.5915	0.0795	101183	keystroke_6	6	n/a
50.7505	0.151	101501	keystroke_.	.	n/a
51.044	0.0945	102088	keystroke_3	3	n/a
60.8335	8.9835	121667	prompt	n/a	the quick brown fox jumps over a lazy dog\n
62.3605	0.029	124721	keystroke_t	t	n/a
62.4195	0.09	124839	keystroke_h	h	n/a
62.4945	0.089	124989	keystroke_e	e	n/a
62.6145	0.074	125229	keystroke_Key.space	Key.space	n/a
62.7035	0.091	125407	keystroke_q	q	n/a
62.8245	0.09	125649	keystroke_u	u	n/a
63.034	0.12	126068	keystroke_i	i	n/a
63.139	0.195	126278	keystroke_c	c	n/a
63.289	0.12	126578	keystroke_k	k	n/a
63.394	0.12	126788	keystroke_Key.space	Key.space	n/a
63.7545	0.0745	127509	keystroke_b	b	n/a
63.9495	0.09	127899	keystroke_r	r	n/a
64.0395	0.105	128079	keystroke_o	o	n/a
64.1595	0.0745	128319	keystroke_w	w	n/a
64.2485	0.1055	128497	keystroke_n	n	n/a
64.4445	0.0895	128889	keystroke_Key.space	Key.space	n/a
64.5495	0.105	129099	keystroke_f	f	n/a
64.6685	0.1055	129337	keystroke_o	o	n/a
64.804	0.15	129608	keystroke_x	x	n/a
64.939	0.105	129878	keystroke_Key.space	Key.space	n/a
65.104	0.12	130208	keystroke_j	j	n/a
65.3285	0.0905	130657	keystroke_u	u	n/a
65.824	0.1205	131648	keystroke_m	m	n/a
65.974	0.12	131948	keystroke_p	p	n/a
66.109	0.1205	132218	keystroke_s	s	n/a
66.2445	0.1045	132489	keystroke_Key.space	Key.space	n/a
66.409	0.1355	132818	keystroke_o	o	n/a
66.5595	0.045	133119	keystroke_v	v	n/a
67.0695	0.1495	134139	keystroke_e	e	n/a
67.204	0.1205	134408	keystroke_r	r	n/a
67.3395	0.12	134679	keystroke_Key.space	Key.space	n/a
68.0295	0.135	136059	keystroke_a	a	n/a
68.2385	0.121	136477	keystroke_Key.space	Key.space	n/a
68.6895	0.104	137379	keystroke_l	l	n/a
68.7495	0.074	137499	keystroke_a	a	n/a
68.9435	0.12	137887	keystroke_z	z	n/a
69.0485	0.09	138097	keystroke_y	y	n/a
69.184	0.06	138368	keystroke_Key.space	Key.space	n/a
69.305	0.1335	138610	keystroke_d	d	n/a
69.4085	0.135	138817	keystroke_o	o	n/a
69.5585	0.09	139117	keystroke_g	g	n/a
69.7535	0.0605	139507	keystroke_Key.enter	Key.enter	n/a
69.8215	6.775	139643	prompt	n/a	bridge heater angeles arrives\n
70.5635	0.06	141127	keystroke_b	b	n/a
70.744	0.075	141488	keystroke_r	r	n/a
70.8635	0.121	141727	keystroke_i	i	n/a
70.9695	0.134	141939	keystroke_d	d	n/a
71.1795	0.12	142359	keystroke_g	g	n/a
71.359	0.1195	142718	keystroke_e	e	n/a
71.509	0.0745	143018	keystroke_Key.space	Key.space	n/a
71.6885	0.12	143377	keystroke_h	h	n/a
71.7185	0.12	143437	keystroke_e	e	n/a
71.9285	0.12	143857	keystroke_a	a	n/a
72.0935	0.0905	144187	keystroke_t	t	n/a
72.274	0.12	144548	keystroke_e	e	n/a
72.514	0.0745	145028	keystroke_r	r	n/a
72.6485	0.0905	145297	keystroke_Key.space	Key.space	n/a
72.784	0.135	145568	keystroke_a	a	n/a
72.919	0.12	145838	keystroke_n	n	n/a
73.114	0.075	146228	keystroke_g	g	n/a
73.3245	0.074	146649	keystroke_e	e	n/a
73.4285	0.12	146857	keystroke_l	l	n/a
73.5795	0.075	147159	keystroke_e	e	n/a
73.789	0.06	147578	keystroke_s	s	n/a
73.9235	0.105	147847	keystroke_Key.space	Key.space	n/a
74.0445	0.1195	148089	keystroke_a	a	n/a
74.2845	0.045	148569	keystroke_r	r	n/a
74.4795	0.075	148959	keystroke_r	r	n/a
74.989	0.0145	149978	keystroke_i	i	n/a
75.1985	0.091	150397	keystroke_v	v	n/a
75.409	0.045	150818	keystroke_e	e	n/a
75.6335	0.0905	151267	keystroke_Key.backspace	Key.backspace	n/a
76.1135	0.06	152227	keystroke_e	e	n/a
76.2185	0.121	152437	keystroke_s	s	n/a
76.5035	0.0905	153007	keystroke_Key.enter	Key.enter	n/a
76.601	5.77	153202	prompt	n/a	targets perform bolivia corn\n
77.914	0.0905	155828	keystroke_t	t	n/a
78.1395	0.135	156279	keystroke_a	a	n/a
78.3045	0.075	156609	keystroke_r	r	n/a
78.4995	0.074	156999	keystroke_g	g	n/a
78.6795	0.09	157359	keystroke_e	e	n/a
78.8295	0.089	157659	keystroke_t	t	n/a
79.0085	0.075	158017	keystroke_s	s	n/a
79.114	0.09	158228	keystroke_Key.space	Key.space	n/a
79.294	0.105	158588	keystroke_p	p	n/a
79.384	0.12	158768	keystroke_e	e	n/a
79.564	0.105	159128	keystroke_r	r	n/a
79.744	0.12	159488	keystroke_f	f	n/a
79.849	0.105	159698	keystroke_o	o	n/a
