onset	duration	sample	value	key	prompt_text
5.431	6.684	10862	prompt	n/a	the quick brown fox jumps over a lazy dog\n
7.119	0.011	14238	keystroke_t	t	n/a
7.146	0.09	14292	keystroke_h	h	n/a
7.221	0.09	14442	keystroke_e	e	n/a
7.326	0.06	14652	keystroke_Key.space	Key.space	n/a
7.416	0.136	14832	keystroke_q	q	n/a
7.536	0.06	15072	keystroke_u	u	n/a
7.687	0.074	15374	keystroke_i	i	n/a
7.806	0.12	15612	keystroke_c	c	n/a
7.912	0.074	15824	keystroke_k	k	n/a
8.0615	0.0445	16123	keystroke_Key.space	Key.space	n/a
8.2115	0.0895	16423	keystroke_b	b	n/a
8.331	0.105	16662	keystroke_r	r	n/a
8.451	0.075	16902	keystroke_o	o	n/a
8.556	0.105	17112	keystroke_w	w	n/a
8.646	0.09	17292	keystroke_n	n	n/a
8.781	0.06	17562	keystroke_Key.space	Key.space	n/a
8.856	0.105	17712	keystroke_f	f	n/a
8.976	0.105	17952	keystroke_o	o	n/a
9.126	0.105	18252	keystroke_x	x	n/a
9.246	0.075	18492	keystroke_Key.space	Key.space	n/a
9.411	0.06	18822	keystroke_j	j	n/a
9.531	0.091	19062	keystroke_u	u	n/a
9.696	0.091	19392	keystroke_m	m	n/a
9.8165	0.105	19633	keystroke_p	p	n/a
10.0115	0.105	20023	keystroke_s	s	n/a
10.1465	0.075	20293	keystroke_Key.space	Key.space	n/a
10.2665	0.09	20533	keystroke_o	o	n/a
10.3865	0.09	20773	keystroke_v	v	n/a
10.5365	0.12	21073	keystroke_e	e	n/a
10.6115	0.09	21223	keystroke_r	r	n/a
10.7165	0.075	21433	keystroke_Key.space	Key.space	n/a
10.7915	0.12	21583	keystroke_a	a	n/a
10.8955	0.06	21791	keystroke_Key.space	Key.space	n/a
11.0315	0.09	22063	keystroke_l	l	n/a
11.1065	0.075	22213	keystroke_a	a	n/a
11.3005	0.09	22601	keystroke_z	z	n/a
11.4215	0.06	22843	keystroke_y	y	n/a
11.5115	0.0745	23023	keystroke_Key.space	Key.space	n/a
11.6165	0.12	23233	keystroke_d	d	n/a
11.7205	0.076	23441	keystroke_o	o	n/a
11.8265	0.074	23653	keystroke_g	g	n/a
12.0065	0.105	24013	keystroke_Key.enter	Key.enter	n/a
12.123	7.7445	24246	prompt	n/a	tasks hydrocodone convention bolt\n
12.9365	0.089	25873	keystroke_t	t	n/a
13.0565	0.1495	26113	keystroke_a	a	n/a
13.162	0.12	26324	keystroke_s	s	n/a
13.356	0.076	26712	keystroke_k	k	n/a
13.507	0.089	27014	keystroke_s	s	n/a
13.626	0.075	27252	keystroke_Key.space	Key.space	n/a
13.837	0.09	27674	keystroke_h	h	n/a
14.212	0.104	28424	keystroke_y	y	n/a
14.451	0.106	28902	keystroke_d	d	n/a
14.6915	0.09	29383	keystroke_r	r	n/a
14.8715	0.075	29743	keystroke_o	o	n/a
15.1265	0.09	30253	keystroke_c	c	n/a
15.3065	0.075	30613	keystroke_o	o	n/a
15.666	0.091	31332	keystroke_d	d	n/a
15.8915	0.06	31783	keystroke_o	o	n/a
16.1315	0.12	32263	keystroke_n	n	n/a
16.3555	0.091	32711	keystroke_e	e	n/a
16.536	0.09	33072	keystroke_Key.space	Key.space	n/a
17.061	0.12	34122	keystroke_c	c	n/a
17.271	0.1055	34542	keystroke_o	o	n/a
17.5115	0.089	35023	keystroke_n	n	n/a
17.6765	0.075	35353	keystroke_v	v	n/a
17.8555	0.09	35711	keystroke_e	e	n/a
17.9905	0.091	35981	keystroke_n	n	n/a
18.0955	0.076	36191	keystroke_t	t	n/a
18.2165	0.075	36433	keystroke_i	i	n/a
18.3205	0.121	36641	keystroke_o	o	n/a
18.4265	0.09	36853	keystroke_n	n	n/a
18.8005	0.06	37601	keystroke_Key.space	Key.space	n/a
18.981	0.09	37962	keystroke_b	b	n/a
19.131	0.105	38262	keystroke_o	o	n/a
19.356	0.105	38712	keystroke_l	l	n/a
19.566	0.075	39132	keystroke_t	t	n/a
19.761	0.105	39522	keystroke_Key.enter	Key.enter	n/a
19.8715	6.837	39743	prompt	n/a	kenya dedicated brought compute\n
20.6765	0.074	41353	keystroke_k	k	n/a
20.7815	0.105	41563	keystroke_e	e	n/a
21.051	0.075	42102	keystroke_n	n	n/a
21.291	0.075	42582	keystroke_y	y	n/a
21.441	0.15	42882	keystroke_a	a	n/a
21.606	0.105	43212	keystroke_Key.space	Key.space	n/a
21.861	0.09	43722	keystroke_d	d	n/a
22.086	0.075	44172	keystroke_e	e	n/a
22.326	0.105	44652	keystroke_d	d	n/a
22.506	0.09	45012	keystroke_i	i	n/a
22.671	0.12	45342	keystroke_c	c	n/a
22.836	0.15	45672	keystroke_a	a	n/a
23.0015	0.0895	46003	keystroke_t	t	n/a
23.166	0.075	46332	keystroke_e	e	n/a
23.361	0.075	46722	keystroke_d	d	n/a
23.481	0.075	46962	keystroke_Key.space	Key.space	n/a
23.676	0.1055	47352	keystroke_b	b	n/a
23.811	0.105	47622	keystroke_r	r	n/a
23.961	0.105	47922	keystroke_o	o	n/a
24.201	0.09	48402	keystroke_u	u	n/a
24.531	0.09	49062	keystroke_g	g	n/a
24.711	0.105	49422	keystroke_h	h	n/a
24.936	0.09	49872	keystroke_t	t	n/a
25.131	0.09	50262	keystroke_Key.space	Key.space	n/a
25.356	0.12	50712	keystroke_c	c	n/a
25.521	0.105	51042	keystroke_o	o	n/a
25.656	0.105	51312	keystroke_m	m	n/a
25.746	0.09	51492	keystroke_p	p	n/a
25.956	0.075	51912	keystroke_u	u	n/a
26.091	0.075	52182	keystroke_t	t	n/a
26.256	0.105	52512	keystroke_e	e	n/a
26.601	0.105	53202	keystroke_Key.enter	Key.enter	n/a
26.714	5.589	53428	prompt	n/a	dealtime becoming columbia pills\n
27.411	0.09	54822	keystroke_d	d	n/a
27.591	0.09	55182	keystroke_e	e	n/a
27.651	0.165	55302	keystroke_a	a	n/a
27.786	0.09	55572	keystroke_l	l	n/a
27.906	0.1045	55812	keystroke_t	t	n/a
