onset	duration	sample	value	key	prompt_text
11.878	9.803	23756	prompt	n/a	the quick brown fox jumps over a lazy dog\n
13.7905	0.012	27581	keystroke_t	t	n/a
13.8175	0.09	27635	keystroke_h	h	n/a
13.9675	0.135	27935	keystroke_e	e	n/a
14.0875	0.075	28175	keystroke_Key.space	Key.space	n/a
14.3425	0.12	28685	keystroke_q	q	n/a
14.4925	0.135	28985	keystroke_u	u	n/a
14.5825	0.165	29165	keystroke_i	i	n/a
14.7325	0.135	29465	keystroke_c	c	n/a
14.8825	0.09	29765	keystroke_k	k	n/a
15.0775	0.135	30155	keystroke_Key.space	Key.space	n/a
15.3325	0.105	30665	keystroke_b	b	n/a
15.4975	0.165	30995	keystroke_r	r	n/a
15.8125	0.105	31625	keystroke_o	o	n/a
16.007	0.15	32014	keystroke_w	w	n/a
16.1725	0.075	32345	keystroke_n	n	n/a
16.352	0.09	32704	keystroke_Key.space	Key.space	n/a
16.5925	0.1045	33185	keystroke_f	f	n/a
16.682	0.15	33364	keystroke_o	o	n/a
16.907	0.09	33814	keystroke_x	x	n/a
17.057	0.12	34114	keystroke_Key.space	Key.space	n/a
17.312	0.181	34624	keystroke_j	j	n/a
17.477	0.121	34954	keystroke_u	u	n/a
17.7775	0.105	35555	keystroke_m	m	n/a
18.0025	0.135	36005	keystroke_p	p	n/a
18.1975	0.18	36395	keystroke_s	s	n/a
18.3925	0.135	36785	keystroke_Key.space	Key.space	n/a
18.5575	0.06	37115	keystroke_o	o	n/a
18.738	0.12	37476	keystroke_v	v	n/a
18.888	0.074	37776	keystroke_e	e	n/a
18.977	0.135	37954	keystroke_r	r	n/a
19.082	0.12	38164	keystroke_Key.space	Key.space	n/a
19.232	0.195	38464	keystroke_a	a	n/a
19.397	0.135	38794	keystroke_Key.space	Key.space	n/a
19.652	0.1205	39304	keystroke_l	l	n/a
19.757	0.12	39514	keystroke_a	a	n/a
20.012	0.12	40024	keystroke_z	z	n/a
20.222	0.105	40444	keystroke_y	y	n/a
20.372	0.136	40744	keystroke_Key.space	Key.space	n/a
20.538	0.12	41076	keystroke_d	d	n/a
20.628	0.1195	41256	keystroke_o	o	n/a
20.7625	0.105	41525	keystroke_g	g	n/a
21.573	0.104	43146	keystroke_Key.enter	Key.enter	n/a
21.7	22.7955	43400	prompt	n/a	knowledgestorm spirituality iran powered\n
22.428	0.12	44856	keystroke_k	k	n/a
22.623	0.195	45246	keystroke_n	n	n/a
22.758	0.135	45516	keystroke_o	o	n/a
22.938	0.12	45876	keystroke_w	w	n/a
23.433	0.12	46866	keystroke_e	e	n/a
25.1125	0.075	50225	keystroke_Key.backspace	Key.backspace	n/a
