onset	duration	sample	value	key	prompt_text
1.189	11.857	2378	prompt	n/a	the quick brown fox jumps over a lazy dog\n
2.042	0.139	4084	keystroke_Key.right	Key.right	n/a
2.8965	0.176	5793	keystroke_t	t	n/a
2.969	0.1035	5938	keystroke_h	h	n/a
3.0805	0.12	6161	keystroke_e	e	n/a
3.2085	0.088	6417	keystroke_Key.space	Key.space	n/a
3.7605	0.096	7521	keystroke_Key.backspace	Key.backspace	n/a
3.9445	0.08	7889	keystroke_Key.backspace	Key.backspace	n/a
4.1285	0.064	8257	keystroke_Key.backspace	Key.backspace	n/a
4.2965	0.064	8593	keystroke_Key.backspace	Key.backspace	n/a
4.4485	0.088	8897	keystroke_Key.backspace	Key.backspace	n/a
4.5605	0.144	9121	keystroke_Key.caps_lock	Key.caps_lock	n/a
4.7605	0.144	9521	keystroke_t	t	n/a
4.8245	0.096	9649	keystroke_h	h	n/a
4.9445	0.144	9889	keystroke_e	e	n/a
5.0405	0.096	10081	keystroke_Key.space	Key.space	n/a
5.3365	0.184	10673	keystroke_q	q	n/a
5.4805	0.144	10961	keystroke_u	u	n/a
5.5765	0.12	11153	keystroke_i	i	n/a
5.8885	0.088	11777	keystroke_k	k	n/a
6.271	0.088	12542	keystroke_Key.backspace	Key.backspace	n/a
6.639	0.132	13278	keystroke_c	c	n/a
6.755	0.112	13510	keystroke_k	k	n/a
6.971	0.072	13942	keystroke_Key.space	Key.space	n/a
7.187	0.096	14374	keystroke_b	b	n/a
7.323	0.152	14646	keystroke_r	r	n/a
7.451	0.072	14902	keystroke_o	o	n/a
7.555	0.16	15110	keystroke_w	w	n/a
7.707	0.096	15414	keystroke_n	n	n/a
7.947	0.072	15894	keystroke_Key.space	Key.space	n/a
8.4035	0.128	16807	keystroke_f	f	n/a
8.7475	0.096	17495	keystroke_o	o	n/a
8.9795	0.1595	17959	keystroke_x	x	n/a
9.139	0.08	18278	keystroke_Key.space	Key.space	n/a
9.3635	0.096	18727	keystroke_j	j	n/a
9.5955	0.096	19191	keystroke_u	u	n/a
9.7875	0.144	19575	keystroke_m	m	n/a
9.9635	0.1285	19927	keystroke_p	p	n/a
10.164	0.168	20328	keystroke_s	s	n/a
10.324	0.072	20648	keystroke_Key.space	Key.space	n/a
10.628	0.144	21256	keystroke_o	o	n/a
10.828	0.112	21656	keystroke_v	v	n/a
10.956	0.1915	21912	keystroke_e	e	n/a
11.1155	0.168	22231	keystroke_r	r	n/a
11.2755	0.072	22551	keystroke_Key.space	Key.space	n/a
11.4915	0.128	22983	keystroke_a	a	n/a
11.5555	0.08	23111	keystroke_Key.space	Key.space	n/a
11.779	0.097	23558	keystroke_l	l	n/a
11.803	0.1125	23606	keystroke_a	a	n/a
12.0205	0.103	24041	keystroke_z	z	n/a
12.2355	0.128	24471	keystroke_y	y	n/a
12.3645	0.071	24729	keystroke_Key.space	Key.space	n/a
12.5875	0.096	25175	keystroke_d	d	n/a
12.6195	0.128	25239	keystroke_o	o	n/a
12.8035	0.152	25607	keystroke_g	g	n/a
12.9475	0.096	25895	keystroke_Key.enter	Key.enter	n/a
13.0495	5.7395	26099	prompt	n/a	kinds wins trap crash\n
13.8995	0.112	27799	keystroke_k	k	n/a
14.1315	0.112	28263	keystroke_i	i	n/a
14.2035	0.136	28407	keystroke_n	n	n/a
14.2915	0.184	28583	keystroke_d	d	n/a
14.3795	0.168	28759	keystroke_s	s	n/a
14.5235	0.08	29047	keystroke_Key.space	Key.space	n/a
14.8915	0.184	29783	keystroke_w	w	n/a
15.0195	0.144	30039	keystroke_i	i	n/a
15.1235	0.128	30247	keystroke_n	n	n/a
15.3155	0.176	30631	keystroke_d	d	n/a
15.3555	0.232	30711	keystroke_s	s	n/a
15.779	0.08	31558	keystroke_Key.backspace	Key.backspace	n/a
15.931	0.08	31862	keystroke_Key.backspace	Key.backspace	n/a
16.075	0.16	32150	keystroke_s	s	n/a
16.211	0.072	32422	keystroke_Key.space	Key.space	n/a
16.5795	0.096	33159	keystroke_t	t	n/a
