onset	duration	sample	value	key	prompt_text
13.075	0.089	26150	keystroke_n	n	n/a
13.1795	0.09	26359	keystroke_a	a	n/a
13.3145	0.0895	26629	keystroke_l	l	n/a
13.4195	0.09	26839	keystroke_a	a	n/a
13.5995	0.0445	27199	keystroke_p	p	n/a
13.614	0.0755	27228	keystroke_a	a	n/a
13.9295	0.0595	27859	keystroke_t	t	n/a
14.0645	0.0895	28129	keystroke_i	i	n/a
19.0145	0.39	38029	keystroke_Key.cmd	Key.cmd	n/a
19.314	0.075	38628	keystroke_v	v	n/a
25.5835	14.6425	51167	prompt	n/a	the quick brown fox jumps over a lazy dog\n
31.5245	0.1045	63049	keystroke_t	t	n/a
31.6745	0.1195	63349	keystroke_h	h	n/a
31.809	0.105	63618	keystroke_e	e	n/a
31.9895	0.1495	63979	keystroke_Key.space	Key.space	n/a
32.469	0.1055	64938	keystroke_q	q	n/a
32.619	0.15	65238	keystroke_u	u	n/a
32.739	0.09	65478	keystroke_i	i	n/a
32.934	0.0905	65868	keystroke_c	c	n/a
33.129	0.105	66258	keystroke_k	k	n/a
33.219	0.165	66438	keystroke_Key.space	Key.space	n/a
33.654	0.1055	67308	keystroke_b	b	n/a
33.744	0.09	67488	keystroke_r	r	n/a
33.9245	0.1045	67849	keystroke_o	o	n/a
34.044	0.075	68088	keystroke_w	w	n/a
34.194	0.165	68388	keystroke_n	n	n/a
34.344	0.12	68688	keystroke_Key.space	Key.space	n/a
34.629	0.105	69258	keystroke_f	f	n/a
34.7645	0.1045	69529	keystroke_o	o	n/a
35.0195	0.105	70039	keystroke_c	c	n/a
35.529	0.06	71058	keystroke_Key.backspace	Key.backspace	n/a
35.604	0.105	71208	keystroke_x	x	n/a
35.799	0.1505	71598	keystroke_Key.space	Key.space	n/a
36.234	0.105	72468	keystroke_j	j	n/a
36.4745	0.0745	72949	keystroke_u	u	n/a
36.744	0.105	73488	keystroke_m	m	n/a
36.939	0.09	73878	keystroke_p	p	n/a
37.059	0.105	74118	keystroke_s	s	n/a
37.269	0.15	74538	keystroke_Key.space	Key.space	n/a
37.4795	0.1195	74959	keystroke_o	o	n/a
37.584	0.12	75168	keystroke_v	v	n/a
37.8245	0.1345	75649	keystroke_e	e	n/a
37.899	0.12	75798	keystroke_r	r	n/a
38.034	0.135	76068	keystroke_Key.space	Key.space	n/a
38.184	0.06	76368	keystroke_a	a	n/a
38.2445	0.1345	76489	keystroke_Key.space	Key.space	n/a
38.4095	0.1045	76819	keystroke_l	l	n/a
38.529	0.09	77058	keystroke_a	a	n/a
38.799	0.12	77598	keystroke_z	z	n/a
39.0995	0.1045	78199	keystroke_y	y	n/a
39.354	0.1205	78708	keystroke_Key.space	Key.space	n/a
39.579	0.075	79158	keystroke_d	d	n/a
39.669	0.09	79338	keystroke_o	o	n/a
39.879	0.075	79758	keystroke_g	g	n/a
40.149	0.075	80298	keystroke_Key.enter	Key.enter	n/a
40.2295	8.9655	80459	prompt	n/a	contemporary eminem operator logs\n
42.114	0.105	84228	keystroke_c	c	n/a
42.249	0.135	84498	keystroke_o	o	n/a
42.339	0.12	84678	keystroke_n	n	n/a
42.504	0.135	85008	keystroke_t	t	n/a
42.654	0.045	85308	keystroke_e	e	n/a
43.089	0.12	86178	keystroke_m	m	n/a
43.419	0.15	86838	keystroke_p	p	n/a
43.629	0.075	87258	keystroke_o	o	n/a
43.914	0.105	87828	keystroke_r	r	n/a
43.989	0.105	87978	keystroke_a	a	n/a
44.229	0.075	88458	keystroke_r	r	n/a
44.469	0.12	88938	keystroke_y	y	n/a
44.634	0.075	89268	keystroke_Key.space	Key.space	n/a
44.889	0.09	89778	keystroke_e	e	n/a
45.2345	0.1045	90469	keystroke_m	m	n/a
45.489	0.09	90978	keystroke_i	i	n/a
45.714	0.105	91428	keystroke_n	n	n/a
45.834	0.15	91668	keystroke_e	e	n/a
46.329	0.12	92658	keystroke_m	m	n/a
46.704	0.12	93408	keystroke_Key.space	Key.space	n/a
47.1245	0.2095	94249	keystroke_o	o	n/a
47.319	0.105	94638	keystroke_p	p	n/a
47.484	0.12	94968	keystroke_e	e	n/a
47.6195	0.1195	95239	keystroke_r	r	n/a
47.709	0.105	95418	keystroke_a	a	n/a
47.904	0.09	95808	keystroke_t	t	n/a
48.054	0.06	96108	keystroke_o	o	n/a
48.1295	0.0895	96259	keystroke_r	r	n/a
48.249	0.135	96498	keystroke_Key.space	Key.space	n/a
48.519	0.075	97038	keystroke_l	l	n/a
48.7145	0.0895	97429	keystroke_o	o	n/a
48.8495	0.1045	97699	keystroke_g	g	n/a
48.939	0.09	97878	keystroke_s	s	n/a
49.119	0.075	98238	keystroke_Key.enter	Key.enter	n/a
49.198	10.647	98396	prompt	n/a	pork contributors lanes introducing\n
50.979	0.09	101958	keystroke_p	p	n/a
51.384	0.075	102768	keystroke_o	o	n/a
51.564	0.09	103128	keystroke_r	r	n/a
52.149	0.135	104298	keystroke_k	k	n/a
52.749	0.135	105498	keystroke_Key.space	Key.space	n/a
53.2145	0.1495	106429	keystroke_c	c	n/a
53.334	0.165	106668	keystroke_o	o	n/a
53.469	0.09	106938	keystroke_n	n	n/a
53.589	0.105	107178	keystroke_t	t	n/a
53.664	0.105	107328	keystroke_r	r	n/a
53.814	0.09	107628	keystroke_i	i	n/a
54.084	0.045	108168	keystroke_b	b	n/a
55.074	0.1355	110148	keystroke_u	u	n/a
55.3895	0.0595	110779	keystroke_t	t	n/a
55.794	0.105	111588	keystroke_o	o	n/a
55.929	0.09	111858	keystroke_r	r	n/a
56.124	0.12	112248	keystroke_s	s	n/a
56.304	0.165	112608	keystroke_Key.space	Key.space	n/a
56.9045	0.0895	113809	keystroke_l	l	n/a
57.009	0.075	114018	keystroke_a	a	n/a
57.3095	0.1045	114619	keystroke_n	n	n/a
57.504	0.09	115008	keystroke_e	e	n/a
57.684	0.105	115368	keystroke_s	s	n/a
57.834	0.1205	115668	keystroke_Key.space	Key.space	n/a
58.089	0.1355	116178	keystroke_i	i	n/a
58.194	0.12	116388	keystroke_n	n	n/a
58.434	0.12	116868	keystroke_t	t	n/a
58.524	0.105	117048	keystroke_r	r	n/a
58.644	0.09	117288	keystroke_o	o	n/a
58.854	0.105	117708	keystroke_d	d	n/a
59.034	0.0905	118068	keystroke_u	u	n/a
59.154	0.12	118308	keystroke_c	c	n/a
59.394	0.135	118788	keystroke_i	i	n/a
59.484	0.135	118968	keystroke_n	n	n/a
59.5745	0.0745	119149	keystroke_g	g	n/a
59.7695	0.0745	119539	keystroke_Key.enter	Key.enter	n/a
59.848	8.428	119696	prompt	n/a	pipeline laptop performances crimes\n
60.699	0.18	121398	keystroke_p	p	n/a
60.834	0.105	121668	keystroke_i	i	n/a
61.074	0.09	122148	keystroke_p	p	n/a
61.179	0.075	122358	keystroke_e	e	n/a
61.314	0.195	122628	keystroke_l	l	n/a
61.419	0.165	122838	keystroke_i	i	n/a
61.494	0.135	122988	keystroke_n	n	n/a
61.569	0.0905	123138	keystroke_e	e	n/a
61.794	0.06	123588	keystroke_Key.space	Key.space	n/a
61.884	0.015	123768	keystroke_Key.space	Key.space	n/a
62.049	0.09	124098	keystroke_l	l	n/a
62.11	0.104	124220	keystroke_a	a	n/a
62.319	0.09	124638	keystroke_p	p	n/a
62.604	0.06	125208	keystroke_t	t	n/a
62.709	0.09	125418	keystroke_o	o	n/a
63.009	0.045	126018	keystroke_p	p	n/a
