onset	duration	sample	value	key	prompt_text
1.3935	6.9135	2787	prompt	n/a	the quick brown fox jumps over a lazy dog\n
3.188	0.0285	6376	keystroke_t	t	n/a
3.188	0.0885	6376	keystroke_h	h	n/a
3.2615	0.09	6523	keystroke_e	e	n/a
3.3665	0.06	6733	keystroke_Key.space	Key.space	n/a
3.4415	0.15	6883	keystroke_q	q	n/a
3.5315	0.09	7063	keystroke_u	u	n/a
3.6965	0.075	7393	keystroke_i	i	n/a
3.7865	0.165	7573	keystroke_c	c	n/a
3.9065	0.075	7813	keystroke_k	k	n/a
3.9965	0.06	7993	keystroke_Key.space	Key.space	n/a
4.1015	0.09	8203	keystroke_b	b	n/a
4.2065	0.09	8413	keystroke_r	r	n/a
4.3115	0.09	8623	keystroke_o	o	n/a
4.3865	0.135	8773	keystroke_w	w	n/a
4.5075	0.074	9015	keystroke_n	n	n/a
4.5965	0.09	9193	keystroke_Key.space	Key.space	n/a
4.6565	0.12	9313	keystroke_f	f	n/a
4.7915	0.09	9583	keystroke_o	o	n/a
4.8965	0.12	9793	keystroke_x	x	n/a
5.032	0.06	10064	keystroke_Key.space	Key.space	n/a
5.137	0.075	10274	keystroke_j	j	n/a
5.272	0.09	10544	keystroke_u	u	n/a
5.422	0.075	10844	keystroke_m	m	n/a
5.497	0.105	10994	keystroke_p	p	n/a
5.662	0.12	11324	keystroke_s	s	n/a
5.767	0.06	11534	keystroke_Key.space	Key.space	n/a
5.842	0.105	11684	keystroke_o	o	n/a
5.962	0.091	11924	keystroke_v	v	n/a
6.128	0.12	12256	keystroke_e	e	n/a
6.203	0.09	12406	keystroke_r	r	n/a
6.308	0.075	12616	keystroke_Key.space	Key.space	n/a
6.368	0.12	12736	keystroke_a	a	n/a
6.472	0.0625	12944	keystroke_Key.space	Key.space	n/a
6.7295	0.09	13459	keystroke_l	l	n/a
6.8945	0.105	13789	keystroke_a	a	n/a
7.1335	0.106	14267	keystroke_z	z	n/a
7.2995	0.075	14599	keystroke_y	y	n/a
7.4335	0.061	14867	keystroke_Key.space	Key.space	n/a
7.5095	0.105	15019	keystroke_d	d	n/a
7.6295	0.074	15259	keystroke_o	o	n/a
7.7195	0.089	15439	keystroke_g	g	n/a
8.2145	0.089	16429	keystroke_Key.enter	Key.enter	n/a
8.313	4.704	16626	prompt	n/a	able maps tanks release\n
8.9195	0.195	17839	keystroke_a	a	n/a
9.1295	0.075	18259	keystroke_b	b	n/a
9.3245	0.06	18649	keystroke_l	l	n/a
9.3995	0.09	18799	keystroke_e	e	n/a
9.5045	0.075	19009	keystroke_Key.space	Key.space	n/a
9.6995	0.075	19399	keystroke_m	m	n/a
9.7895	0.165	19579	keystroke_a	a	n/a
9.9395	0.075	19879	keystroke_p	p	n/a
10.1345	0.105	20269	keystroke_s	s	n/a
10.3445	0.09	20689	keystroke_Key.space	Key.space	n/a
10.7645	0.075	21529	keystroke_t	t	n/a
10.8545	0.15	21709	keystroke_a	a	n/a
10.9745	0.12	21949	keystroke_n	n	n/a
11.1095	0.09	22219	keystroke_k	k	n/a
11.2145	0.12	22429	keystroke_s	s	n/a
11.3495	0.105	22699	keystroke_Key.space	Key.space	n/a
11.6345	0.135	23269	keystroke_r	r	n/a
11.7095	0.12	23419	keystroke_e	e	n/a
11.9495	0.09	23899	keystroke_l	l	n/a
12.0545	0.12	24109	keystroke_e	e	n/a
12.2045	0.135	24409	keystroke_a	a	n/a
12.2795	0.105	24559	keystroke_s	s	n/a
12.3545	0.09	24709	keystroke_e	e	n/a
12.9245	0.09	25849	keystroke_Key.enter	Key.enter	n/a
13.021	8.5455	26042	prompt	n/a	authentic bears simplified nonprofit\n
13.614	0.165	27228	keystroke_a	a	n/a
13.794	0.105	27588	keystroke_u	u	n/a
13.944	0.105	27888	keystroke_t	t	n/a
14.064	0.09	28128	keystroke_h	h	n/a
14.169	0.105	28338	keystroke_e	e	n/a
14.289	0.075	28578	keystroke_n	n	n/a
14.394	0.075	28788	keystroke_t	t	n/a
14.499	0.105	28998	keystroke_i	i	n/a
14.649	0.135	29298	keystroke_c	c	n/a
14.814	0.09	29628	keystroke_Key.space	Key.space	n/a
15.054	0.075	30108	keystroke_b	b	n/a
15.159	0.135	30318	keystroke_e	e	n/a
15.264	0.15	30528	keystroke_a	a	n/a
15.384	0.105	30768	keystroke_r	r	n/a
15.639	0.09	31278	keystroke_s	s	n/a
16.209	0.075	32418	keystroke_Key.space	Key.space	n/a
16.479	0.135	32958	keystroke_s	s	n/a
16.794	0.106	33588	keystroke_i	i	n/a
16.989	0.09	33978	keystroke_m	m	n/a
17.169	0.075	34338	keystroke_p	p	n/a
17.394	0.06	34788	keystroke_l	l	n/a
