onset	duration	sample	value	key	prompt_text
8.051	11.485	16102	prompt	n/a	the quick brown fox jumps over a lazy dog\n
10.3705	0.0875	20741	keystroke_t	t	n/a
10.473	0.059	20946	keystroke_h	h	n/a
10.6825	0.1355	21365	keystroke_e	e	n/a
10.8325	0.1355	21665	keystroke_Key.space	Key.space	n/a
11.088	0.135	22176	keystroke_q	q	n/a
11.208	0.09	22416	keystroke_u	u	n/a
11.403	0.1045	22806	keystroke_i	i	n/a
11.613	0.0895	23226	keystroke_c	c	n/a
11.7325	0.21	23465	keystroke_k	k	n/a
11.9125	0.12	23825	keystroke_Key.space	Key.space	n/a
12.1675	0.1055	24335	keystroke_b	b	n/a
12.4525	0.135	24905	keystroke_r	r	n/a
12.558	0.12	25116	keystroke_o	o	n/a
12.7525	0.18	25505	keystroke_w	w	n/a
12.903	0.179	25806	keystroke_n	n	n/a
13.0225	0.1655	26045	keystroke_Key.space	Key.space	n/a
13.383	0.029	26766	keystroke_f	f	n/a
13.398	0.0905	26796	keystroke_o	o	n/a
13.5775	0.181	27155	keystroke_x	x	n/a
13.743	0.1345	27486	keystroke_Key.space	Key.space	n/a
13.953	0.0895	27906	keystroke_j	j	n/a
14.178	0.0745	28356	keystroke_u	u	n/a
14.403	0.1195	28806	keystroke_m	m	n/a
14.6575	0.1205	29315	keystroke_p	p	n/a
14.8375	0.1505	29675	keystroke_s	s	n/a
14.9275	0.1355	29855	keystroke_Key.space	Key.space	n/a
15.1225	0.1205	30245	keystroke_o	o	n/a
15.2725	0.165	30545	keystroke_v	v	n/a
15.5125	0.255	31025	keystroke_e	e	n/a
15.7075	0.15	31415	keystroke_r	r	n/a
15.9025	0.12	31805	keystroke_Key.space	Key.space	n/a
16.083	0.1495	32166	keystroke_a	a	n/a
16.2175	0.105	32435	keystroke_Key.space	Key.space	n/a
16.4125	0.1355	32825	keystroke_l	l	n/a
16.7575	0.0905	33515	keystroke_a	a	n/a
17.717	0.1655	35434	keystroke_z	z	n/a
17.973	0.09	35946	keystroke_y	y	n/a
18.633	0.12	37266	keystroke_Key.space	Key.space	n/a
18.813	0.18	37626	keystroke_d	d	n/a
18.9325	0.09	37865	keystroke_o	o	n/a
19.1575	0.09	38315	keystroke_g	g	n/a
19.473	0.06	38946	keystroke_Key.enter	Key.enter	n/a
19.5435	11.4215	39087	prompt	n/a	continually travelers justice salmon\n
20.3875	0.1955	40775	keystroke_c	c	n/a
21.1825	0.09	42365	keystroke_o	o	n/a
21.4075	0.09	42815	keystroke_n	n	n/a
21.678	0.1345	43356	keystroke_t	t	n/a
21.783	0.0745	43566	keystroke_i	i	n/a
21.978	0.09	43956	keystroke_n	n	n/a
22.278	0.1055	44556	keystroke_u	u	n/a
22.487	0.196	44974	keystroke_a	a	n/a
22.637	0.121	45274	keystroke_l	l	n/a
22.8775	0.0895	45755	keystroke_l	l	n/a
23.178	0.089	46356	keystroke_y	y	n/a
23.417	0.12	46834	keystroke_Key.space	Key.space	n/a
23.6425	0.0445	47285	keystroke_t	t	n/a
23.838	0.105	47676	keystroke_r	r	n/a
24.077	0.1205	48154	keystroke_a	a	n/a
24.708	0.1195	49416	keystroke_v	v	n/a
25.0375	0.135	50075	keystroke_e	e	n/a
25.263	0.1045	50526	keystroke_l	l	n/a
25.4575	0.2095	50915	keystroke_e	e	n/a
25.6825	0.1205	51365	keystroke_r	r	n/a
25.968	0.195	51936	keystroke_s	s	n/a
26.103	0.149	52206	keystroke_Key.space	Key.space	n/a
26.268	0.1045	52536	keystroke_j	j	n/a
26.508	0.0895	53016	keystroke_u	u	n/a
26.6125	0.18	53225	keystroke_s	s	n/a
26.898	0.1045	53796	keystroke_t	t	n/a
27.0035	0.089	54007	keystroke_i	i	n/a
27.228	0.119	54456	keystroke_c	c	n/a
27.482	0.151	54964	keystroke_e	e	n/a
27.603	0.1495	55206	keystroke_Key.space	Key.space	n/a
27.7975	0.15	55595	keystroke_s	s	n/a
28.023	0.195	56046	keystroke_a	a	n/a
28.7725	0.075	57545	keystroke_l	l	n/a
29.3275	0.135	58655	keystroke_m	m	n/a
29.6425	0.12	59285	keystroke_o	o	n/a
29.9125	0.0305	59825	keystroke_n	n	n/a
30.8725	0.09	61745	keystroke_Key.enter	Key.enter	n/a
30.97	11.665	61940	prompt	n/a	retreat horror yield literature\n
31.833	0.135	63666	keystroke_r	r	n/a
31.953	0.18	63906	keystroke_e	e	n/a
32.253	0.075	64506	keystroke_t	t	n/a
32.553	0.1645	65106	keystroke_e	e	n/a
33.617	0.0905	67234	keystroke_Key.backspace	Key.backspace	n/a
33.7975	0.166	67595	keystroke_r	r	n/a
33.918	0.12	67836	keystroke_e	e	n/a
34.128	0.2245	68256	keystroke_a	a	n/a
34.3825	0.1055	68765	keystroke_t	t	n/a
34.5475	0.1355	69095	keystroke_Key.space	Key.space	n/a
34.7725	0.0905	69545	keystroke_h	h	n/a
34.923	0.1345	69846	keystroke_o	o	n/a
35.073	0.075	70146	keystroke_r	r	n/a
35.268	0.1045	70536	keystroke_r	r	n/a
35.358	0.135	70716	keystroke_o	o	n/a
35.823	0.09	71646	keystroke_Key.space	Key.space	n/a
36.588	0.015	73176	keystroke_Key.backspace	Key.backspace	n/a
36.663	0.135	73326	keystroke_r	r	n/a
36.873	0.12	73746	keystroke_Key.space	Key.space	n/a
37.1725	0.09	74345	keystroke_y	y	n/a
37.4425	0.105	74885	keystroke_i	i	n/a
37.6975	0.105	75395	keystroke_e	e	n/a
37.8325	0.12	75665	keystroke_l	l	n/a
38.1325	0.165	76265	keystroke_d	d	n/a
