onset	duration	sample	value	key	prompt_text
9.8665	10.1445	19733	prompt	n/a	the quick brown fox jumps over a lazy dog\n
11.743	0.011	23486	keystroke_t	t	n/a
11.769	0.075	23538	keystroke_h	h	n/a
11.859	0.105	23718	keystroke_e	e	n/a
12.024	0.105	24048	keystroke_Key.space	Key.space	n/a
12.249	0.09	24498	keystroke_q	q	n/a
12.475	0.0745	24950	keystroke_u	u	n/a
12.6995	0.045	25399	keystroke_i	i	n/a
12.7895	0.1495	25579	keystroke_c	c	n/a
12.954	0.075	25908	keystroke_k	k	n/a
13.269	0.0755	26538	keystroke_Key.space	Key.space	n/a
13.54	0.06	27080	keystroke_b	b	n/a
13.7805	0.09	27561	keystroke_r	r	n/a
14.0945	0.076	28189	keystroke_o	o	n/a
14.2305	0.105	28461	keystroke_w	w	n/a
14.35	0.075	28700	keystroke_n	n	n/a
14.59	0.09	29180	keystroke_Key.space	Key.space	n/a
15.386	0.06	30772	keystroke_f	f	n/a
15.491	0.075	30982	keystroke_o	o	n/a
15.7755	0.1055	31551	keystroke_x	x	n/a
15.926	0.09	31852	keystroke_Key.space	Key.space	n/a
16.151	0.046	32302	keystroke_j	j	n/a
16.286	0.06	32572	keystroke_u	u	n/a
16.4665	0.105	32933	keystroke_m	m	n/a
16.646	0.0755	33292	keystroke_p	p	n/a
16.7965	0.12	33593	keystroke_s	s	n/a
16.8865	0.12	33773	keystroke_Key.space	Key.space	n/a
17.0515	0.075	34103	keystroke_o	o	n/a
17.1715	0.09	34343	keystroke_v	v	n/a
17.427	0.0895	34854	keystroke_e	e	n/a
17.442	0.1345	34884	keystroke_r	r	n/a
17.757	0.045	35514	keystroke_Key.space	Key.space	n/a
17.832	0.12	35664	keystroke_a	a	n/a
17.937	0.075	35874	keystroke_Key.space	Key.space	n/a
18.1775	0.0905	36355	keystroke_l	l	n/a
18.298	0.105	36596	keystroke_a	a	n/a
18.537	0.105	37074	keystroke_z	z	n/a
18.657	0.0755	37314	keystroke_y	y	n/a
18.8675	0.075	37735	keystroke_Key.space	Key.space	n/a
19.3175	0.0905	38635	keystroke_d	d	n/a
19.468	0.105	38936	keystroke_o	o	n/a
19.648	0.0745	39296	keystroke_g	g	n/a
19.903	0.105	39806	keystroke_Key.enter	Key.enter	n/a
20.015	8.339	40030	prompt	n/a	issued bundle riding processor\n
21.074	0.075	42148	keystroke_i	i	n/a
21.254	0.0595	42508	keystroke_s	s	n/a
21.4185	0.091	42837	keystroke_s	s	n/a
21.5245	0.0895	43049	keystroke_u	u	n/a
22.14	0.09	44280	keystroke_e	e	n/a
22.469	0.105	44938	keystroke_Key.space	Key.space	n/a
22.89	0.06	45780	keystroke_Key.backspace	Key.backspace	n/a
23.085	0.09	46170	keystroke_d	d	n/a
23.385	0.0905	46770	keystroke_Key.space	Key.space	n/a
23.715	0.075	47430	keystroke_b	b	n/a
23.865	0.105	47730	keystroke_u	u	n/a
24.2255	0.09	48451	keystroke_n	n	n/a
24.4055	0.105	48811	keystroke_d	d	n/a
24.5555	0.105	49111	keystroke_l	l	n/a
25.0955	0.09	50191	keystroke_e	e	n/a
25.2465	0.09	50493	keystroke_Key.space	Key.space	n/a
