onset	duration	sample	value	key	prompt_text
6.832	9.47	13664	prompt	n/a	the quick brown fox jumps over a lazy dog\n
7.826	0.027	15652	keystroke_t	t	n/a
7.854	0.0885	15708	keystroke_h	h	n/a
7.9725	0.09	15945	keystroke_e	e	n/a
8.1075	0.075	16215	keystroke_Key.space	Key.space	n/a
8.2575	0.1205	16515	keystroke_q	q	n/a
8.393	0.075	16786	keystroke_u	u	n/a
8.543	0.09	17086	keystroke_i	i	n/a
8.693	0.12	17386	keystroke_c	c	n/a
8.768	0.09	17536	keystroke_k	k	n/a
8.948	0.09	17896	keystroke_Key.space	Key.space	n/a
9.053	0.075	18106	keystroke_b	b	n/a
9.159	0.089	18318	keystroke_r	r	n/a
9.279	0.089	18558	keystroke_o	o	n/a
9.384	0.089	18768	keystroke_w	w	n/a
9.488	0.09	18976	keystroke_n	n	n/a
9.608	0.075	19216	keystroke_Key.space	Key.space	n/a
9.863	0.09	19726	keystroke_f	f	n/a
9.938	0.09	19876	keystroke_o	o	n/a
10.163	0.09	20326	keystroke_Key.space	Key.space	n/a
10.4335	0.09	20867	keystroke_Key.backspace	Key.backspace	n/a
10.5385	0.12	21077	keystroke_x	x	n/a
10.7185	0.105	21437	keystroke_Key.space	Key.space	n/a
10.8835	0.105	21767	keystroke_j	j	n/a
11.0635	0.075	22127	keystroke_u	u	n/a
11.2435	0.09	22487	keystroke_m	m	n/a
11.379	0.105	22758	keystroke_p	p	n/a
11.7085	0.0755	23417	keystroke_s	s	n/a
11.859	0.075	23718	keystroke_Key.space	Key.space	n/a
12.039	0.0895	24078	keystroke_o	o	n/a
12.1435	0.06	24287	keystroke_v	v	n/a
12.2485	0.105	24497	keystroke_e	e	n/a
12.3085	0.09	24617	keystroke_r	r	n/a
12.4285	0.06	24857	keystroke_Key.space	Key.space	n/a
12.5785	0.075	25157	keystroke_Key.space	Key.space	n/a
12.8335	0.045	25667	keystroke_a	a	n/a
13.0735	0.045	26147	keystroke_Key.backspace	Key.backspace	n/a
13.1935	0.09	26387	keystroke_Key.backspace	Key.backspace	n/a
13.3435	0.12	26687	keystroke_a	a	n/a
13.4785	0.105	26957	keystroke_l	l	n/a
13.7935	0.06	27587	keystroke_Key.backspace	Key.backspace	n/a
13.9135	0.105	27827	keystroke_Key.space	Key.space	n/a
14.0335	0.09	28067	keystroke_l	l	n/a
