onset	duration	sample	value	key	prompt_text
3.921	14.1655	7842	prompt	n/a	the quick brown fox jumps over a lazy dog\n
6.926	0.0125	13852	keystroke_t	t	n/a
6.9675	0.091	13935	keystroke_h	h	n/a
7.0885	0.09	14177	keystroke_e	e	n/a
7.2085	0.104	14417	keystroke_Key.space	Key.space	n/a
8.242	0.046	16484	keystroke_q	q	n/a
8.5285	0.1345	17057	keystroke_u	u	n/a
8.633	0.134	17266	keystroke_i	i	n/a
8.783	0.09	17566	keystroke_c	c	n/a
8.918	0.165	17836	keystroke_k	k	n/a
9.067	0.1055	18134	keystroke_Key.space	Key.space	n/a
9.3685	0.0745	18737	keystroke_b	b	n/a
9.4885	0.09	18977	keystroke_r	r	n/a
9.6085	0.075	19217	keystroke_o	o	n/a
9.6985	0.09	19397	keystroke_w	w	n/a
9.8785	0.135	19757	keystroke_n	n	n/a
10.0275	0.106	20055	keystroke_Key.space	Key.space	n/a
10.7485	0.0905	21497	keystroke_f	f	n/a
11.0035	0.0605	22007	keystroke_o	o	n/a
11.634	0.06	23268	keystroke_x	x	n/a
11.7535	0.09	23507	keystroke_Key.space	Key.space	n/a
12.0085	0.0605	24017	keystroke_j	j	n/a
12.189	0.074	24378	keystroke_u	u	n/a
12.414	0.12	24828	keystroke_m	m	n/a
12.5485	0.1195	25097	keystroke_p	p	n/a
13.434	0.045	26868	keystroke_s	s	n/a
13.5085	0.0895	27017	keystroke_Key.space	Key.space	n/a
13.6885	0.0905	27377	keystroke_o	o	n/a
13.7935	0.0605	27587	keystroke_v	v	n/a
13.914	0.1645	27828	keystroke_e	e	n/a
14.0335	0.1055	28067	keystroke_r	r	n/a
14.1535	0.105	28307	keystroke_Key.space	Key.space	n/a
14.2735	0.1045	28547	keystroke_a	a	n/a
14.4085	0.0895	28817	keystroke_Key.space	Key.space	n/a
14.543	0.091	29086	keystroke_l	l	n/a
14.6485	0.09	29297	keystroke_a	a	n/a
15.459	0.0595	30918	keystroke_z	z	n/a
15.7585	0.18	31517	keystroke_y	y	n/a
15.893	0.121	31786	keystroke_Key.space	Key.space	n/a
16.164	0.104	32328	keystroke_d	d	n/a
16.299	0.075	32598	keystroke_o	o	n/a
16.389	0.09	32778	keystroke_g	g	n/a
17.9635	0.12	35927	keystroke_Key.enter	Key.enter	n/a
18.092	6.1585	36184	prompt	n/a	optics headset hotel sorry\n
19.629	0.0745	39258	keystroke_o	o	n/a
19.8385	0.075	39677	keystroke_p	p	n/a
20.0335	0.075	40067	keystroke_t	t	n/a
20.1235	0.135	40247	keystroke_i	i	n/a
20.3185	0.15	40637	keystroke_c	c	n/a
20.4535	0.105	40907	keystroke_s	s	n/a
20.6185	0.105	41237	keystroke_Key.space	Key.space	n/a
21.4285	0.105	42857	keystroke_h	h	n/a
21.6235	0.12	43247	keystroke_e	e	n/a
21.7285	0.075	43457	keystroke_a	a	n/a
21.9385	0.075	43877	keystroke_d	d	n/a
22.1185	0.1495	44237	keystroke_s	s	n/a
22.283	0.0605	44566	keystroke_e	e	n/a
22.4185	0.09	44837	keystroke_t	t	n/a
22.5385	0.105	45077	keystroke_Key.space	Key.space	n/a
22.7485	0.09	45497	keystroke_h	h	n/a
22.8835	0.0895	45767	keystroke_o	o	n/a
22.9885	0.075	45977	keystroke_t	t	n/a
23.1385	0.075	46277	keystroke_e	e	n/a
23.2435	0.165	46487	keystroke_l	l	n/a
23.363	0.1205	46726	keystroke_Key.space	Key.space	n/a
23.468	0.0755	46936	keystroke_s	s	n/a
23.5885	0.0895	47177	keystroke_o	o	n/a
23.7085	0.0595	47417	keystroke_r	r	n/a
23.843	0.0455	47686	keystroke_r	r	n/a
23.9185	0.104	47837	keystroke_y	y	n/a
24.1585	0.09	48317	keystroke_Key.enter	Key.enter	n/a
24.255	13.555	48510	prompt	n/a	acrylic contacts mississippi vids\n
25.0585	0.1045	50117	keystroke_a	a	n/a
25.5985	0.09	51197	keystroke_c	c	n/a
25.8235	0.075	51647	keystroke_r	r	n/a
26.0185	0.03	52037	keystroke_y	y	n/a
27.0835	0.135	54167	keystroke_l	l	n/a
27.1885	0.105	54377	keystroke_i	i	n/a
27.3985	0.12	54797	keystroke_c	c	n/a
27.7885	0.09	55577	keystroke_Key.space	Key.space	n/a
28.358	0.0895	56716	keystroke_c	c	n/a
28.478	0.1355	56956	keystroke_o	o	n/a
28.5675	0.136	57135	keystroke_n	n	n/a
28.718	0.09	57436	keystroke_t	t	n/a
28.853	0.061	57706	keystroke_a	a	n/a
28.973	0.1055	57946	keystroke_c	c	n/a
29.2135	0.075	58427	keystroke_t	t	n/a
29.363	0.105	58726	keystroke_s	s	n/a
29.4985	0.1195	58997	keystroke_Key.space	Key.space	n/a
29.633	0.12	59266	keystroke_m	m	n/a
29.7385	0.1045	59477	keystroke_i	i	n/a
29.9335	0.0595	59867	keystroke_s	s	n/a
30.0985	0.0445	60197	keystroke_s	s	n/a
30.2485	0.075	60497	keystroke_i	i	n/a
30.4735	0.104	60947	keystroke_s	s	n/a
30.6835	0.0595	61367	keystroke_s	s	n/a
32.453	0.06	64906	keystroke_i	i	n/a
32.708	0.0155	65416	keystroke_p	p	n/a
33.129	0.044	66258	keystroke_p	p	n/a
33.3835	0.0445	66767	keystroke_u	u	n/a
34.763	0.06	69526	keystroke_Key.backspace	Key.backspace	n/a
35.1535	0.12	70307	keystroke_i	i	n/a
35.2275	0.12	70455	keystroke_Key.space	Key.space	n/a
35.7685	0.075	71537	keystroke_v	v	n/a
35.8885	0.09	71777	keystroke_i	i	n/a
36.0385	0.104	72077	keystroke_d	d	n/a
36.1135	0.104	72227	keystroke_s	s	n/a
37.7035	0.105	75407	keystroke_Key.enter	Key.enter	n/a
37.814	9.7915	75628	prompt	n/a	fascinating examples seeking printer\n
39.5485	0.074	79097	keystroke_f	f	n/a
39.8785	0.105	79757	keystroke_a	a	n/a
41.259	0.0745	82518	keystroke_s	s	n/a
41.424	0.0895	82848	keystroke_c	c	n/a
41.5735	0.105	83147	keystroke_i	i	n/a
41.754	0.0895	83508	keystroke_n	n	n/a
41.8735	0.12	83747	keystroke_a	a	n/a
42.0085	0.075	84017	keystroke_t	t	n/a
42.0985	0.15	84197	keystroke_i	i	n/a
42.2335	0.105	84467	keystroke_n	n	n/a
42.3385	0.075	84677	keystroke_g	g	n/a
42.4735	0.105	84947	keystroke_Key.space	Key.space	n/a
43.748	0.12	87496	keystroke_e	e	n/a
44.048	0.045	88096	keystroke_x	x	n/a
44.2285	0.075	88457	keystroke_a	a	n/a
44.3785	0.12	88757	keystroke_m	m	n/a
44.5585	0.0595	89117	keystroke_p	p	n/a
44.768	0.075	89536	keystroke_l	l	n/a
44.8585	0.12	89717	keystroke_e	e	n/a
44.963	0.105	89926	keystroke_s	s	n/a
45.098	0.12	90196	keystroke_Key.space	Key.space	n/a
45.5335	0.0755	91067	keystroke_s	s	n/a
45.654	0.0745	91308	keystroke_e	e	n/a
45.818	0.09	91636	keystroke_e	e	n/a
46.013	0.075	92026	keystroke_k	k	n/a
46.193	0.135	92386	keystroke_i	i	n/a
46.268	0.12	92536	keystroke_n	n	n/a
