onset	duration	sample	value	key	prompt_text
7.706	11.753	15412	prompt	n/a	the quick brown fox jumps over a lazy dog\n
8.9135	0.043	17827	keystroke_t	t	n/a
8.9715	0.045	17943	keystroke_h	h	n/a
9.0915	0.075	18183	keystroke_e	e	n/a
9.2115	0.075	18423	keystroke_Key.space	Key.space	n/a
9.6015	0.045	19203	keystroke_q	q	n/a
9.782	0.029	19564	keystroke_u	u	n/a
9.9465	0.045	19893	keystroke_i	i	n/a
10.0515	0.075	20103	keystroke_c	c	n/a
10.3365	0.045	20673	keystroke_k	k	n/a
10.5315	0.045	21063	keystroke_Key.space	Key.space	n/a
10.7115	0.06	21423	keystroke_b	b	n/a
10.8615	0.045	21723	keystroke_r	r	n/a
11.1015	0.075	22203	keystroke_o	o	n/a
11.2815	0.06	22563	keystroke_w	w	n/a
11.4465	0.045	22893	keystroke_n	n	n/a
11.6115	0.075	23223	keystroke_Key.space	Key.space	n/a
11.7465	0.06	23493	keystroke_f	f	n/a
11.8815	0.075	23763	keystroke_o	o	n/a
12.2265	0.045	24453	keystroke_x	x	n/a
12.3315	0.075	24663	keystroke_Key.space	Key.space	n/a
12.556	0.0605	25112	keystroke_j	j	n/a
12.7515	0.045	25503	keystroke_u	u	n/a
13.0515	0.075	26103	keystroke_m	m	n/a
13.3065	0.12	26613	keystroke_p	p	n/a
13.4115	0.09	26823	keystroke_i	i	n/a
14.2065	0.09	28413	keystroke_Key.backspace	Key.backspace	n/a
15.0015	0.03	30003	keystroke_s	s	n/a
15.781	0.06	31562	keystroke_Key.space	Key.space	n/a
16.036	0.09	32072	keystroke_o	o	n/a
16.186	0.06	32372	keystroke_v	v	n/a
16.366	0.135	32732	keystroke_e	e	n/a
16.396	0.12	32792	keystroke_r	r	n/a
16.576	0.0905	33152	keystroke_Key.space	Key.space	n/a
16.8165	0.09	33633	keystroke_a	a	n/a
16.9215	0.105	33843	keystroke_Key.space	Key.space	n/a
17.4465	0.075	34893	keystroke_l	l	n/a
17.5515	0.075	35103	keystroke_a	a	n/a
17.7615	0.075	35523	keystroke_z	z	n/a
18.1065	0.075	36213	keystroke_y	y	n/a
18.2415	0.06	36483	keystroke_Key.space	Key.space	n/a
18.6605	0.061	37321	keystroke_d	d	n/a
18.8255	0.091	37651	keystroke_o	o	n/a
18.9755	0.06	37951	keystroke_g	g	n/a
19.3815	0.075	38763	keystroke_Key.enter	Key.enter	n/a
19.463	10.5555	38926	prompt	n/a	crossword methodology already carb\n
20.3265	0.06	40653	keystroke_c	c	n/a
20.5365	0.06	41073	keystroke_r	r	n/a
20.821	0.0745	41642	keystroke_o	o	n/a
21.0165	0.045	42033	keystroke_s	s	n/a
21.1215	0.075	42243	keystroke_s	s	n/a
21.3915	0.06	42783	keystroke_w	w	n/a
21.6615	0.06	43323	keystroke_o	o	n/a
21.8265	0.075	43653	keystroke_r	r	n/a
22.4715	0.09	44943	keystroke_d	d	n/a
22.6365	0.09	45273	keystroke_Key.space	Key.space	n/a
23.2965	0.06	46593	keystroke_m	m	n/a
23.5055	0.061	47011	keystroke_e	e	n/a
23.7455	0.075	47491	keystroke_h	h	n/a
24.1365	0.089	48273	keystroke_Key.backspace	Key.backspace	n/a
24.2705	0.076	48541	keystroke_t	t	n/a
24.4065	0.074	48813	keystroke_h	h	n/a
24.601	0.0905	49202	keystroke_o	o	n/a
24.946	0.045	49892	keystroke_d	d	n/a
25.051	0.075	50102	keystroke_o	o	n/a
25.276	0.09	50552	keystroke_l	l	n/a
25.906	0.045	51812	keystroke_o	o	n/a
26.011	0.06	52022	keystroke_g	g	n/a
26.191	0.075	52382	keystroke_y	y	n/a
26.461	0.06	52922	keystroke_Key.space	Key.space	n/a
27.241	0.105	54482	keystroke_a	a	n/a
27.406	0.105	54812	keystroke_l	l	n/a
27.541	0.15	55082	keystroke_r	r	n/a
27.631	0.105	55262	keystroke_e	e	n/a
27.871	0.135	55742	keystroke_a	a	n/a
27.931	0.105	55862	keystroke_d	d	n/a
28.081	0.09	56162	keystroke_y	y	n/a
28.3365	0.075	56673	keystroke_Key.space	Key.space	n/a
28.7265	0.06	57453	keystroke_c	c	n/a
28.891	0.09	57782	keystroke_a	a	n/a
29.0865	0.059	58173	keystroke_r	r	n/a
29.4615	0.09	58923	keystroke_b	b	n/a
29.9105	0.105	59821	keystroke_Key.enter	Key.enter	n/a
30.0215	11.8165	60043	prompt	n/a	pacific exclusive melbourne speaker\n
31.081	0.06	62162	keystroke_p	p	n/a
31.171	0.06	62342	keystroke_a	a	n/a
31.441	0.06	62882	keystroke_c	c	n/a
31.606	0.075	63212	keystroke_i	i	n/a
31.921	0.06	63842	keystroke_f	f	n/a
32.026	0.075	64052	keystroke_i	i	n/a
32.131	0.105	64262	keystroke_c	c	n/a
32.416	0.06	64832	keystroke_Key.space	Key.space	n/a
32.9255	0.06	65851	keystroke_e	e	n/a
33.1205	0.075	66241	keystroke_x	x	n/a
33.3155	0.045	66631	keystroke_c	c	n/a
33.5405	0.06	67081	keystroke_l	l	n/a
33.7505	0.09	67501	keystroke_u	u	n/a
33.9455	0.061	67891	keystroke_s	s	n/a
34.0505	0.075	68101	keystroke_i	i	n/a
34.2305	0.075	68461	keystroke_v	v	n/a
34.426	0.075	68852	keystroke_e	e	n/a
34.546	0.075	69092	keystroke_Key.space	Key.space	n/a
34.861	0.06	69722	keystroke_m	m	n/a
35.2355	0.06	70471	keystroke_e	e	n/a
35.9865	0.045	71973	keystroke_l	l	n/a
36.3915	0.045	72783	keystroke_b	b	n/a
36.6165	0.105	73233	keystroke_o	o	n/a
36.6765	0.075	73353	keystroke_u	u	n/a
36.8715	0.045	73743	keystroke_r	r	n/a
37.0365	0.0745	74073	keystroke_n	n	n/a
37.231	0.06	74462	keystroke_e	e	n/a
37.486	0.09	74972	keystroke_Key.space	Key.space	n/a
37.951	0.075	75902	keystroke_s	s	n/a
38.071	0.09	76142	keystroke_p	p	n/a
38.2215	0.06	76443	keystroke_e	e	n/a
38.4315	0.0145	76863	keystroke_q	q	n/a
39.961	0.09	79922	keystroke_a	a	n/a
40.351	0.06	80702	keystroke_Key.backspace	Key.backspace	n/a
